payment_id,work_id,payment_request_date,authorization_date,payment_release_date,payment_amount_inr,payment_stage,invoice_number,cumulative_expenditure_inr,payment_status,authorized_by_agency_id,source_type,synthetic_demo_data
PAY-V2-0009939,W-002967,2025-08-28,2025-09-05,2025-09-08,5330000,1,INV-002967-01,5330000,RELEASED,IA-S03-03-01,SYNTHETIC_V2,True
PAY-V2-0009940,W-002967,2025-12-30,2026-01-07,2026-01-10,2732000,2,INV-002967-02,8062000,RELEASED,IA-S03-03-01,SYNTHETIC_V2,True
PAY-V2-0009941,W-002967,2026-05-03,2026-05-09,2026-05-14,2797000,3,INV-002967-03,10859000,RELEASED,IA-S03-03-01,SYNTHETIC_V2,True
PAY-V2-0009942,W-002968,2025-09-01,2025-09-09,2025-09-12,1621000,1,INV-002968-01,1621000,RELEASED,IA-S04-03-01,SYNTHETIC_V2,True
PAY-V2-0009943,W-002968,2025-12-02,2025-12-05,2025-12-07,1599000,2,INV-002968-02,3220000,RELEASED,IA-S04-03-01,SYNTHETIC_V2,True
PAY-V2-0009944,W-002968,2026-03-04,2026-03-05,2026-03-09,1963000,3,INV-002968-03,5183000,RELEASED,IA-S04-03-01,SYNTHETIC_V2,True
PAY-V2-0009945,W-002968,2026-06-04,2026-06-10,2026-06-11,1959000,4,INV-002968-04,7142000,RELEASED,IA-S04-03-01,SYNTHETIC_V2,True
PAY-V2-0009946,W-002969,2025-09-29,2025-10-07,2025-10-10,1485000,1,INV-002969-01,1485000,RELEASED,IA-S05-03-01,SYNTHETIC_V2,True
PAY-V2-0009947,W-002969,2025-11-23,2025-11-28,2025-12-03,1354000,2,INV-002969-02,2839000,RELEASED,IA-S05-03-01,SYNTHETIC_V2,True
PAY-V2-0009948,W-002969,2026-01-17,2026-01-18,2026-01-19,2251000,3,INV-002969-03,5090000,RELEASED,IA-S05-03-01,SYNTHETIC_V2,True
PAY-V2-0009949,W-002969,2026-03-13,2026-03-15,2026-03-16,3096000,4,INV-002969-04,8186000,RELEASED,IA-S05-03-01,SYNTHETIC_V2,True
PAY-V2-0009950,W-002969,2026-05-07,2026-05-10,2026-05-15,1171000,5,INV-002969-05,9357000,RELEASED,IA-S05-03-01,SYNTHETIC_V2,True
PAY-V2-0009951,W-002969,2026-07-01,2026-07-06,2026-07-10,3329000,6,INV-002969-06,12686000,RELEASED,IA-S05-03-01,SYNTHETIC_V2,True
PAY-V2-0009952,W-002970,2025-09-17,2025-09-20,2025-09-24,3353000,1,INV-002970-01,3353000,RELEASED,IA-S06-03-01,SYNTHETIC_V2,True
PAY-V2-0009953,W-002970,2025-12-21,2025-12-26,2025-12-31,4729000,2,INV-002970-02,8082000,RELEASED,IA-S06-03-01,SYNTHETIC_V2,True
PAY-V2-0009954,W-002971,2025-09-24,2025-10-01,2025-10-04,3328000,1,INV-002971-01,3328000,RELEASED,IA-S01-01-02,SYNTHETIC_V2,True
PAY-V2-0009955,W-002971,2026-01-15,2026-01-18,2026-01-19,1519000,2,INV-002971-02,4847000,RELEASED,IA-S01-01-02,SYNTHETIC_V2,True
PAY-V2-0009956,W-002971,2026-05-08,2026-05-10,2026-05-12,2791000,3,INV-002971-03,7638000,RELEASED,IA-S01-01-02,SYNTHETIC_V2,True
PAY-V2-0009957,W-002972,2025-10-15,2025-10-22,2025-10-25,1599000,1,INV-002972-01,1599000,RELEASED,IA-S02-01-02,SYNTHETIC_V2,True
PAY-V2-0009958,W-002972,2026-01-02,2026-01-10,2026-01-13,840000,2,INV-002972-02,2439000,RELEASED,IA-S02-01-02,SYNTHETIC_V2,True
PAY-V2-0009959,W-002972,2026-03-22,2026-03-29,2026-04-03,1324000,3,INV-002972-03,3763000,RELEASED,IA-S02-01-02,SYNTHETIC_V2,True
PAY-V2-0009960,W-002972,2026-06-09,2026-06-17,2026-06-21,1650000,4,INV-002972-04,5413000,RELEASED,IA-S02-01-02,SYNTHETIC_V2,True
PAY-V2-0009961,W-002973,2025-07-12,2025-07-15,2025-07-20,1106000,1,INV-002973-01,1106000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0009962,W-002973,2025-09-02,2025-09-05,2025-09-07,1033000,2,INV-002973-02,2139000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0009963,W-002973,2025-10-24,2025-10-30,2025-11-04,1651000,3,INV-002973-03,3790000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0009964,W-002973,2025-12-15,2025-12-21,2025-12-22,1579000,4,INV-002973-04,5369000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0009965,W-002973,2026-02-05,2026-02-08,2026-02-13,1449000,5,INV-002973-05,6818000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0009966,W-002974,2025-09-10,2025-09-17,2025-09-18,2325000,1,INV-002974-01,2325000,RELEASED,IA-S04-01-02,SYNTHETIC_V2,True
PAY-V2-0009967,W-002974,2025-10-06,2025-10-14,2025-10-17,997000,2,INV-002974-02,3322000,RELEASED,IA-S04-01-02,SYNTHETIC_V2,True
PAY-V2-0009968,W-002974,2025-11-01,2025-11-02,2025-11-05,2397000,3,INV-002974-03,5719000,RELEASED,IA-S04-01-02,SYNTHETIC_V2,True
PAY-V2-0009969,W-002974,2025-11-27,2025-12-02,2025-12-06,2123000,4,INV-002974-04,7842000,RELEASED,IA-S04-01-02,SYNTHETIC_V2,True
PAY-V2-0009970,W-002974,2025-12-23,2025-12-30,2026-01-02,1683000,5,INV-002974-05,9525000,RELEASED,IA-S04-01-02,SYNTHETIC_V2,True
PAY-V2-0009971,W-002974,2026-01-18,2026-01-19,2026-01-23,1775000,6,INV-002974-06,11300000,RELEASED,IA-S04-01-02,SYNTHETIC_V2,True
PAY-V2-0009972,W-002975,2025-12-08,2025-12-16,2025-12-21,3767000,1,INV-002975-01,3767000,RELEASED,IA-S05-01-02,SYNTHETIC_V2,True
PAY-V2-0009973,W-002975,2026-04-19,2026-04-22,2026-04-27,6258000,2,INV-002975-02,10025000,RELEASED,IA-S05-01-02,SYNTHETIC_V2,True
PAY-V2-0009974,W-002976,2025-12-13,2025-12-19,2025-12-24,4597000,1,INV-002976-01,4597000,RELEASED,IA-S06-01-02,SYNTHETIC_V2,True
PAY-V2-0009975,W-002976,2026-03-05,2026-03-09,2026-03-11,3747000,2,INV-002976-02,8344000,RELEASED,IA-S06-01-02,SYNTHETIC_V2,True
PAY-V2-0009976,W-002976,2026-05-26,2026-06-02,2026-06-06,6326000,3,INV-002976-03,14670000,RELEASED,IA-S06-01-02,SYNTHETIC_V2,True
PAY-V2-0009977,W-002977,2025-08-30,2025-09-05,2025-09-09,1064000,1,INV-002977-01,1064000,RELEASED,IA-S01-01-02,SYNTHETIC_V2,True
PAY-V2-0009978,W-002977,2025-10-22,2025-10-25,2025-10-30,681000,2,INV-002977-02,1745000,RELEASED,IA-S01-01-02,SYNTHETIC_V2,True
PAY-V2-0009979,W-002977,2025-12-14,2025-12-16,2025-12-21,1158000,3,INV-002977-03,2903000,RELEASED,IA-S01-01-02,SYNTHETIC_V2,True
PAY-V2-0009980,W-002977,2026-02-05,2026-02-11,2026-02-14,938000,4,INV-002977-04,3841000,RELEASED,IA-S01-01-02,SYNTHETIC_V2,True
PAY-V2-0009981,W-002978,2025-11-01,2025-11-05,2025-11-08,1684000,1,INV-002978-01,1684000,RELEASED,IA-S02-01-02,SYNTHETIC_V2,True
PAY-V2-0009982,W-002978,2025-12-31,2026-01-05,2026-01-09,1133000,2,INV-002978-02,2817000,RELEASED,IA-S02-01-02,SYNTHETIC_V2,True
PAY-V2-0009983,W-002978,2026-03-01,2026-03-03,2026-03-06,968000,3,INV-002978-03,3785000,RELEASED,IA-S02-01-02,SYNTHETIC_V2,True
PAY-V2-0009984,W-002978,2026-04-30,2026-05-01,2026-05-05,1402000,4,INV-002978-04,5187000,RELEASED,IA-S02-01-02,SYNTHETIC_V2,True
PAY-V2-0009985,W-002978,2026-06-29,2026-06-30,2026-07-04,1915000,5,INV-002978-05,7102000,RELEASED,IA-S02-01-02,SYNTHETIC_V2,True
PAY-V2-0009986,W-002979,2025-11-18,2025-11-21,2025-11-25,859000,1,INV-002979-01,859000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0009987,W-002979,2026-01-04,2026-01-09,2026-01-11,535000,2,INV-002979-02,1394000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0009988,W-002979,2026-02-20,2026-02-21,2026-02-25,645000,3,INV-002979-03,2039000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0009989,W-002979,2026-04-08,2026-04-11,2026-04-16,549000,4,INV-002979-04,2588000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0009990,W-002979,2026-05-25,2026-05-29,2026-06-02,1111000,5,INV-002979-05,3699000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0009991,W-002979,2026-07-11,2026-07-12,2026-07-13,1389000,6,INV-002979-06,5088000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0009992,W-002982,2023-09-07,2023-09-15,2023-09-19,1876000,1,INV-002982-01,1876000,RELEASED,IA-S06-01-02,SYNTHETIC_V2,True
PAY-V2-0009993,W-002982,2024-09-05,2024-09-12,2024-09-13,1291000,2,INV-002982-02,3167000,RELEASED,IA-S06-01-02,SYNTHETIC_V2,True
PAY-V2-0009994,W-002982,2025-09-04,2025-09-06,2025-09-09,2412000,3,INV-002982-03,5579000,RELEASED,IA-S06-01-02,SYNTHETIC_V2,True
PAY-V2-0009995,W-002983,2023-06-11,2023-06-16,2023-06-19,1820000,1,INV-002983-01,1820000,RELEASED,IA-S01-01-02,SYNTHETIC_V2,True
PAY-V2-0009996,W-002983,2024-04-01,2024-04-04,2024-04-08,1334000,2,INV-002983-02,3154000,RELEASED,IA-S01-01-02,SYNTHETIC_V2,True
PAY-V2-0009997,W-002983,2025-01-21,2025-01-29,2025-02-02,2184000,3,INV-002983-03,5338000,RELEASED,IA-S01-01-02,SYNTHETIC_V2,True
PAY-V2-0009998,W-002983,2025-11-12,2025-11-19,2025-11-21,3219000,4,INV-002983-04,8557000,RELEASED,IA-S01-01-02,SYNTHETIC_V2,True
PAY-V2-0009999,W-002984,2024-01-07,2024-01-09,2024-01-13,3374000,1,INV-002984-01,3374000,RELEASED,IA-S02-01-02,SYNTHETIC_V2,True
PAY-V2-0010000,W-002984,2025-05-06,2025-05-11,2025-05-14,2190000,2,INV-002984-02,5564000,RELEASED,IA-S02-01-02,SYNTHETIC_V2,True
PAY-V2-0010001,W-002985,2023-09-18,2023-09-24,2023-09-28,2530000,1,INV-002985-01,2530000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0010002,W-002985,2024-09-13,2024-09-21,2024-09-22,2355000,2,INV-002985-02,4885000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0010003,W-002985,2025-09-09,2025-09-10,2025-09-12,2188000,3,INV-002985-03,7073000,RELEASED,IA-S03-01-02,SYNTHETIC_V2,True
PAY-V2-0010004,W-002986,2023-08-10,2023-08-18,2023-08-23,532000,1,INV-002986-01,532000,RELEASED,IA-S04-01-02,SYNTHETIC_V2,True
PAY-V2-0010005,W-002986,2024-05-16,2024-05-17,2024-05-22,780000,2,INV-002986-02,1312000,RELEASED,IA-S04-01-02,SYNTHETIC_V2,True
PAY-V2-0010006,W-002986,2025-02-20,2025-02-26,2025-03-01,710000,3,INV-002986-03,2022000,RELEASED,IA-S04-01-02,SYNTHETIC_V2,True
PAY-V2-0010007,W-002986,2025-11-27,2025-11-30,2025-12-03,760000,4,INV-002986-04,2782000,RELEASED,IA-S04-01-02,SYNTHETIC_V2,True
PAY-V2-0010008,W-002987,2024-02-08,2024-02-14,2024-02-18,3104000,1,INV-002987-01,3104000,RELEASED,IA-S05-01-02,SYNTHETIC_V2,True
PAY-V2-0010009,W-002987,2025-05-22,2025-05-23,2025-05-24,2933000,2,INV-002987-02,6037000,RELEASED,IA-S05-01-02,SYNTHETIC_V2,True
PAY-V2-0010010,W-002988,2023-10-14,2023-10-19,2023-10-21,2197000,1,INV-002988-01,2197000,RELEASED,IA-S06-01-02,SYNTHETIC_V2,True
PAY-V2-0010011,W-002988,2024-09-30,2024-10-02,2024-10-05,1087000,2,INV-002988-02,3284000,RELEASED,IA-S06-01-02,SYNTHETIC_V2,True
PAY-V2-0010012,W-002988,2025-09-17,2025-09-24,2025-09-25,1460000,3,INV-002988-03,4744000,RELEASED,IA-S06-01-02,SYNTHETIC_V2,True
PAY-V2-0010013,W-002989,2022-10-13,2022-10-15,2022-10-19,114000,1,INV-002989-01,114000,RELEASED,IA-S01-02-02,SYNTHETIC_V2,True
PAY-V2-0010014,W-002989,2022-11-17,2022-11-20,2022-11-21,184000,2,INV-002989-02,298000,RELEASED,IA-S01-02-02,SYNTHETIC_V2,True
PAY-V2-0010015,W-002989,2022-12-22,2022-12-26,2022-12-29,196000,3,INV-002989-03,494000,RELEASED,IA-S01-02-02,SYNTHETIC_V2,True
PAY-V2-0010016,W-002989,2023-01-26,2023-01-29,2023-01-30,143000,4,INV-002989-04,637000,RELEASED,IA-S01-02-02,SYNTHETIC_V2,True
PAY-V2-0010017,W-002989,2023-03-02,2023-03-04,2023-03-06,179000,5,INV-002989-05,816000,RELEASED,IA-S01-02-02,SYNTHETIC_V2,True
PAY-V2-0010018,W-002989,2023-04-06,2023-04-11,2023-04-16,282000,6,INV-002989-06,1098000,RELEASED,IA-S01-02-02,SYNTHETIC_V2,True
PAY-V2-0010019,W-002990,2023-05-18,2023-05-23,2023-05-24,3766000,1,INV-002990-01,3766000,RELEASED,IA-S02-02-02,SYNTHETIC_V2,True
PAY-V2-0010020,W-002990,2023-11-18,2023-11-19,2023-11-23,4492000,2,INV-002990-02,8258000,RELEASED,IA-S02-02-02,SYNTHETIC_V2,True
PAY-V2-0010021,W-002991,2023-06-06,2023-06-10,2023-06-12,369000,1,INV-002991-01,369000,RELEASED,IA-S03-02-02,SYNTHETIC_V2,True
PAY-V2-0010022,W-002991,2023-10-24,2023-10-30,2023-11-02,437000,2,INV-002991-02,806000,RELEASED,IA-S03-02-02,SYNTHETIC_V2,True
PAY-V2-0010023,W-002991,2024-03-12,2024-03-18,2024-03-19,219000,3,INV-002991-03,1025000,RELEASED,IA-S03-02-02,SYNTHETIC_V2,True
PAY-V2-0010024,W-002992,2023-03-28,2023-03-29,2023-03-30,930000,1,INV-002992-01,930000,RELEASED,IA-S04-02-02,SYNTHETIC_V2,True
PAY-V2-0010025,W-002992,2023-07-13,2023-07-20,2023-07-23,779000,2,INV-002992-02,1709000,RELEASED,IA-S04-02-02,SYNTHETIC_V2,True
PAY-V2-0010026,W-002992,2023-10-28,2023-11-02,2023-11-06,729000,3,INV-002992-03,2438000,RELEASED,IA-S04-02-02,SYNTHETIC_V2,True
PAY-V2-0010027,W-002992,2024-02-12,2024-02-14,2024-02-17,1293000,4,INV-002992-04,3731000,RELEASED,IA-S04-02-02,SYNTHETIC_V2,True
PAY-V2-0010028,W-002993,2023-02-09,2023-02-15,2023-02-16,385000,1,INV-002993-01,385000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010029,W-002993,2023-03-13,2023-03-17,2023-03-18,392000,2,INV-002993-02,777000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010030,W-002993,2023-04-14,2023-04-21,2023-04-23,279000,3,INV-002993-03,1056000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010031,W-002993,2023-05-16,2023-05-24,2023-05-27,207000,4,INV-002993-04,1263000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010032,W-002993,2023-06-17,2023-06-22,2023-06-25,384000,5,INV-002993-05,1647000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010033,W-002994,2023-02-15,2023-02-22,2023-02-24,1046000,1,INV-002994-01,1046000,RELEASED,IA-S06-02-02,SYNTHETIC_V2,True
PAY-V2-0010034,W-002994,2023-03-18,2023-03-21,2023-03-26,739000,2,INV-002994-02,1785000,RELEASED,IA-S06-02-02,SYNTHETIC_V2,True
PAY-V2-0010035,W-002994,2023-04-18,2023-04-21,2023-04-25,1632000,3,INV-002994-03,3417000,RELEASED,IA-S06-02-02,SYNTHETIC_V2,True
PAY-V2-0010036,W-002994,2023-05-19,2023-05-24,2023-05-27,1959000,4,INV-002994-04,5376000,RELEASED,IA-S06-02-02,SYNTHETIC_V2,True
PAY-V2-0010037,W-002994,2023-06-19,2023-06-23,2023-06-28,1646000,5,INV-002994-05,7022000,RELEASED,IA-S06-02-02,SYNTHETIC_V2,True
PAY-V2-0010038,W-002994,2023-07-20,2023-07-24,2023-07-26,1581000,6,INV-002994-06,8603000,RELEASED,IA-S06-02-02,SYNTHETIC_V2,True
PAY-V2-0010039,W-002995,2023-07-18,2023-07-20,2023-07-21,2595000,1,INV-002995-01,2595000,RELEASED,IA-S01-02-02,SYNTHETIC_V2,True
PAY-V2-0010040,W-002995,2023-12-21,2023-12-27,2023-12-30,4246000,2,INV-002995-02,6841000,RELEASED,IA-S01-02-02,SYNTHETIC_V2,True
PAY-V2-0010041,W-002996,2023-06-16,2023-06-22,2023-06-26,2100000,1,INV-002996-01,2100000,RELEASED,IA-S02-02-02,SYNTHETIC_V2,True
PAY-V2-0010042,W-002996,2023-09-02,2023-09-09,2023-09-10,2205000,2,INV-002996-02,4305000,RELEASED,IA-S02-02-02,SYNTHETIC_V2,True
PAY-V2-0010043,W-002996,2023-11-19,2023-11-22,2023-11-26,2714000,3,INV-002996-03,7019000,RELEASED,IA-S02-02-02,SYNTHETIC_V2,True
PAY-V2-0010044,W-002997,2023-05-04,2023-05-07,2023-05-11,1848000,1,INV-002997-01,1848000,RELEASED,IA-S03-02-02,SYNTHETIC_V2,True
PAY-V2-0010045,W-002997,2023-08-06,2023-08-11,2023-08-16,2515000,2,INV-002997-02,4363000,RELEASED,IA-S03-02-02,SYNTHETIC_V2,True
PAY-V2-0010046,W-002997,2023-11-08,2023-11-09,2023-11-14,2943000,3,INV-002997-03,7306000,RELEASED,IA-S03-02-02,SYNTHETIC_V2,True
PAY-V2-0010047,W-002997,2024-02-10,2024-02-17,2024-02-18,2939000,4,INV-002997-04,10245000,RELEASED,IA-S03-02-02,SYNTHETIC_V2,True
PAY-V2-0010048,W-002998,2023-05-04,2023-05-07,2023-05-12,1196000,1,INV-002998-01,1196000,RELEASED,IA-S04-02-02,SYNTHETIC_V2,True
PAY-V2-0010049,W-002998,2023-06-12,2023-06-13,2023-06-17,1053000,2,INV-002998-02,2249000,RELEASED,IA-S04-02-02,SYNTHETIC_V2,True
PAY-V2-0010050,W-002998,2023-07-21,2023-07-28,2023-08-02,1427000,3,INV-002998-03,3676000,RELEASED,IA-S04-02-02,SYNTHETIC_V2,True
PAY-V2-0010051,W-002998,2023-08-29,2023-09-02,2023-09-04,603000,4,INV-002998-04,4279000,RELEASED,IA-S04-02-02,SYNTHETIC_V2,True
PAY-V2-0010052,W-002998,2023-10-07,2023-10-13,2023-10-15,962000,5,INV-002998-05,5241000,RELEASED,IA-S04-02-02,SYNTHETIC_V2,True
PAY-V2-0010053,W-002999,2023-04-29,2023-05-01,2023-05-06,670000,1,INV-002999-01,670000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010054,W-002999,2023-05-30,2023-06-03,2023-06-04,1036000,2,INV-002999-02,1706000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010055,W-002999,2023-06-30,2023-07-07,2023-07-12,935000,3,INV-002999-03,2641000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010056,W-002999,2023-07-31,2023-08-02,2023-08-06,1139000,4,INV-002999-04,3780000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010057,W-002999,2023-08-31,2023-09-01,2023-09-06,1102000,5,INV-002999-05,4882000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010058,W-002999,2023-10-01,2023-10-05,2023-10-07,1175000,6,INV-002999-06,6057000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010059,W-003002,2023-12-14,2023-12-19,2023-12-21,4264000,1,INV-003002-01,4264000,RELEASED,IA-S02-02-02,SYNTHETIC_V2,True
PAY-V2-0010060,W-003002,2024-08-19,2024-08-22,2024-08-26,2767000,2,INV-003002-02,7031000,RELEASED,IA-S02-02-02,SYNTHETIC_V2,True
PAY-V2-0010061,W-003002,2025-04-25,2025-05-02,2025-05-04,2939000,3,INV-003002-03,9970000,RELEASED,IA-S02-02-02,SYNTHETIC_V2,True
PAY-V2-0010062,W-003002,2025-12-30,2026-01-01,2026-01-05,2863000,4,INV-003002-04,12833000,RELEASED,IA-S02-02-02,SYNTHETIC_V2,True
PAY-V2-0010063,W-003003,2024-05-15,2024-05-23,2024-05-28,978000,1,INV-003003-01,978000,RELEASED,IA-S03-02-02,SYNTHETIC_V2,True
PAY-V2-0010064,W-003003,2025-07-10,2025-07-13,2025-07-17,1292000,2,INV-003003-02,2270000,RELEASED,IA-S03-02-02,SYNTHETIC_V2,True
PAY-V2-0010065,W-003004,2024-03-19,2024-03-27,2024-03-28,1695000,1,INV-003004-01,1695000,RELEASED,IA-S04-02-02,SYNTHETIC_V2,True
PAY-V2-0010066,W-003004,2025-01-12,2025-01-19,2025-01-22,3372000,2,INV-003004-02,5067000,RELEASED,IA-S04-02-02,SYNTHETIC_V2,True
PAY-V2-0010067,W-003004,2025-11-07,2025-11-09,2025-11-11,3722000,3,INV-003004-03,8789000,RELEASED,IA-S04-02-02,SYNTHETIC_V2,True
PAY-V2-0010068,W-003005,2024-02-29,2024-03-04,2024-03-09,1523000,1,INV-003005-01,1523000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010069,W-003005,2024-10-15,2024-10-16,2024-10-21,2691000,2,INV-003005-02,4214000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010070,W-003005,2025-06-01,2025-06-07,2025-06-09,1080000,3,INV-003005-03,5294000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010071,W-003005,2026-01-16,2026-01-17,2026-01-20,1482000,4,INV-003005-04,6776000,RELEASED,IA-S05-02-02,SYNTHETIC_V2,True
PAY-V2-0010072,W-003006,2024-07-11,2024-07-19,2024-07-24,1579000,1,INV-003006-01,1579000,RELEASED,IA-S06-02-02,SYNTHETIC_V2,True
PAY-V2-0010073,W-003006,2025-08-07,2025-08-11,2025-08-15,1762000,2,INV-003006-02,3341000,RELEASED,IA-S06-02-02,SYNTHETIC_V2,True
PAY-V2-0010074,W-003007,2024-04-11,2024-04-19,2024-04-20,1083000,1,INV-003007-01,1083000,RELEASED,IA-S01-03-02,SYNTHETIC_V2,True
PAY-V2-0010075,W-003007,2025-01-28,2025-02-02,2025-02-07,994000,2,INV-003007-02,2077000,RELEASED,IA-S01-03-02,SYNTHETIC_V2,True
PAY-V2-0010076,W-003007,2025-11-16,2025-11-24,2025-11-25,703000,3,INV-003007-03,2780000,RELEASED,IA-S01-03-02,SYNTHETIC_V2,True
PAY-V2-0010077,W-003008,2024-03-10,2024-03-16,2024-03-18,2563000,1,INV-003008-01,2563000,RELEASED,IA-S02-03-02,SYNTHETIC_V2,True
PAY-V2-0010078,W-003008,2024-10-23,2024-10-25,2024-10-28,1364000,2,INV-003008-02,3927000,RELEASED,IA-S02-03-02,SYNTHETIC_V2,True
PAY-V2-0010079,W-003008,2025-06-07,2025-06-08,2025-06-11,1326000,3,INV-003008-03,5253000,RELEASED,IA-S02-03-02,SYNTHETIC_V2,True
PAY-V2-0010080,W-003008,2026-01-20,2026-01-27,2026-01-31,3000000,4,INV-003008-04,8253000,RELEASED,IA-S02-03-02,SYNTHETIC_V2,True
PAY-V2-0010081,W-003009,2023-07-06,2023-07-09,2023-07-14,1290000,1,INV-003009-01,1290000,RELEASED,IA-S03-03-02,SYNTHETIC_V2,True
PAY-V2-0010082,W-003009,2023-08-24,2023-08-31,2023-09-02,1031000,2,INV-003009-02,2321000,RELEASED,IA-S03-03-02,SYNTHETIC_V2,True
PAY-V2-0010083,W-003009,2023-10-12,2023-10-19,2023-10-20,1072000,3,INV-003009-03,3393000,RELEASED,IA-S03-03-02,SYNTHETIC_V2,True
PAY-V2-0010084,W-003009,2023-11-30,2023-12-08,2023-12-10,493000,4,INV-003009-04,3886000,RELEASED,IA-S03-03-02,SYNTHETIC_V2,True
PAY-V2-0010085,W-003009,2024-01-18,2024-01-26,2024-01-28,1334000,5,INV-003009-05,5220000,RELEASED,IA-S03-03-02,SYNTHETIC_V2,True
PAY-V2-0010086,W-003009,2024-03-07,2024-03-11,2024-03-16,1259000,6,INV-003009-06,6479000,RELEASED,IA-S03-03-02,SYNTHETIC_V2,True
PAY-V2-0010087,W-003010,2024-01-11,2024-01-15,2024-01-17,5405000,1,INV-003010-01,5405000,RELEASED,IA-S04-03-02,SYNTHETIC_V2,True
PAY-V2-0010088,W-003010,2024-07-19,2024-07-24,2024-07-29,5624000,2,INV-003010-02,11029000,RELEASED,IA-S04-03-02,SYNTHETIC_V2,True
PAY-V2-0010089,W-003011,2023-09-04,2023-09-10,2023-09-15,2885000,1,INV-003011-01,2885000,RELEASED,IA-S05-03-02,SYNTHETIC_V2,True
PAY-V2-0010090,W-003011,2023-12-25,2024-01-02,2024-01-04,2363000,2,INV-003011-02,5248000,RELEASED,IA-S05-03-02,SYNTHETIC_V2,True
PAY-V2-0010091,W-003011,2024-04-15,2024-04-21,2024-04-23,3602000,3,INV-003011-03,8850000,RELEASED,IA-S05-03-02,SYNTHETIC_V2,True
PAY-V2-0010092,W-003012,2023-10-16,2023-10-23,2023-10-25,224000,1,INV-003012-01,224000,RELEASED,IA-S06-03-02,SYNTHETIC_V2,True
PAY-V2-0010093,W-003012,2023-12-14,2023-12-20,2023-12-24,446000,2,INV-003012-02,670000,RELEASED,IA-S06-03-02,SYNTHETIC_V2,True
PAY-V2-0010094,W-003012,2024-02-11,2024-02-18,2024-02-19,443000,3,INV-003012-03,1113000,RELEASED,IA-S06-03-02,SYNTHETIC_V2,True
PAY-V2-0010095,W-003012,2024-04-10,2024-04-15,2024-04-19,291000,4,INV-003012-04,1404000,RELEASED,IA-S06-03-02,SYNTHETIC_V2,True
PAY-V2-0010096,W-003013,2023-09-13,2023-09-12,2023-09-18,2019000,1,INV-003013-01,2019000,RELEASED,IA-S01-03-02,SYNTHETIC_V2,True
PAY-V2-0010097,W-003013,2023-12-02,2023-12-04,2023-12-08,1287000,2,INV-003013-02,3306000,RELEASED,IA-S01-03-02,SYNTHETIC_V2,True
PAY-V2-0010098,W-003013,2024-02-20,2024-02-28,2024-02-29,1224000,3,INV-003013-03,4530000,RELEASED,IA-S01-03-02,SYNTHETIC_V2,True
PAY-V2-0010099,W-003013,2024-05-10,2024-05-18,2024-05-22,1835000,4,INV-003013-04,6365000,RELEASED,IA-S01-03-02,SYNTHETIC_V2,True
PAY-V2-0010100,W-003013,2024-07-29,2024-08-05,2024-08-08,2395000,5,INV-003013-05,8760000,RELEASED,IA-S01-03-02,SYNTHETIC_V2,True
PAY-V2-0010101,W-003014,2023-11-07,2023-11-13,2023-11-16,491000,1,INV-003014-01,491000,RELEASED,IA-S02-03-02,SYNTHETIC_V2,True
PAY-V2-0010102,W-003014,2024-01-04,2024-01-12,2024-01-16,724000,2,INV-003014-02,1215000,RELEASED,IA-S02-03-02,SYNTHETIC_V2,True
