asset_id,work_id,asset_type,asset_register_status,handover_status,public_use_status,audit_status,source_type,synthetic_demo_data
ASSET-V2-0001528,W-002934,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001529,W-002935,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001530,W-002936,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001531,W-002937,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001532,W-002938,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001533,W-002939,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001534,W-002949,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001535,W-002950,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001536,W-002951,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001537,W-002952,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001538,W-002953,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001539,W-002954,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001540,W-002955,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001541,W-002956,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001542,W-002957,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001543,W-002958,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001544,W-002959,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001545,W-002969,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001546,W-002970,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001547,W-002971,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001548,W-002972,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001549,W-002973,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001550,W-002974,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001551,W-002975,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001552,W-002976,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001553,W-002977,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001554,W-002978,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001555,W-002979,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001556,W-002989,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001557,W-002990,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001558,W-002991,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001559,W-002992,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001560,W-002993,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001561,W-002994,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001562,W-002995,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001563,W-002996,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001564,W-002997,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001565,W-002998,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001566,W-002999,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001567,W-003009,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001568,W-003010,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001569,W-003011,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001570,W-003012,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001571,W-003013,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001572,W-003014,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001573,W-003015,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001574,W-003016,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001575,W-003017,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001576,W-003018,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001577,W-003019,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001578,W-003029,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001579,W-003030,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001580,W-003031,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001581,W-003032,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001582,W-003033,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001583,W-003034,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001584,W-003035,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001585,W-003036,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001586,W-003037,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001587,W-003038,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001588,W-003039,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001589,W-003049,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001590,W-003050,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001591,W-003051,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001592,W-003052,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001593,W-003053,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001594,W-003054,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001595,W-003055,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001596,W-003056,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001597,W-003057,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001598,W-003058,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001599,W-003059,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001600,W-003069,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001601,W-003070,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001602,W-003071,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001603,W-003072,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001604,W-003073,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001605,W-003074,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001606,W-003075,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001607,W-003076,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001608,W-003077,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001609,W-003078,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001610,W-003079,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001611,W-003089,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001612,W-003090,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001613,W-003091,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001614,W-003092,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001615,W-003093,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001616,W-003095,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001617,W-003096,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001618,W-003097,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001619,W-003098,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001620,W-003099,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001621,W-003109,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001622,W-003110,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001623,W-003111,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001624,W-003112,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001625,W-003113,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001626,W-003115,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001627,W-003116,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001628,W-003117,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001629,W-003118,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001630,W-003119,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001631,W-003129,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001632,W-003130,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001633,W-003131,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001634,W-003132,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001635,W-003133,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001636,W-003134,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001637,W-003135,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001638,W-003136,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001639,W-003137,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001640,W-003138,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001641,W-003139,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001642,W-003149,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001643,W-003150,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001644,W-003151,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001645,W-003152,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001646,W-003153,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001647,W-003154,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001648,W-003155,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001649,W-003156,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001650,W-003157,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001651,W-003158,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001652,W-003159,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001653,W-003169,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001654,W-003170,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001655,W-003171,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001656,W-003172,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001657,W-003173,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001658,W-003174,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001659,W-003175,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001660,W-003176,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001661,W-003177,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001662,W-003178,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001663,W-003179,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001664,W-003189,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001665,W-003190,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001666,W-003191,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001667,W-003193,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001668,W-003194,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001669,W-003195,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001670,W-003196,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001671,W-003198,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001672,W-003199,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001673,W-003209,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001674,W-003211,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001675,W-003212,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001676,W-003213,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001677,W-003214,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001678,W-003215,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001679,W-003216,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001680,W-003217,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001681,W-003218,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001682,W-003229,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001683,W-003230,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001684,W-003231,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001685,W-003232,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001686,W-003233,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001687,W-003234,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001688,W-003236,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001689,W-003237,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001690,W-003238,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001691,W-003239,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001692,W-003249,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001693,W-003250,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001694,W-003251,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001695,W-003252,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001696,W-003253,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001697,W-003254,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001698,W-003255,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001699,W-003256,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001700,W-003257,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001701,W-003258,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001702,W-003259,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001703,W-003269,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001704,W-003270,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001705,W-003271,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001706,W-003272,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001707,W-003273,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001708,W-003274,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001709,W-003275,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001710,W-003277,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001711,W-003278,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001712,W-003279,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001713,W-003289,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001714,W-003290,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001715,W-003291,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001716,W-003292,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001717,W-003293,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001718,W-003294,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001719,W-003295,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001720,W-003296,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001721,W-003298,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001722,W-003299,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001723,W-003309,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001724,W-003311,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001725,W-003312,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001726,W-003313,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001727,W-003314,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001728,W-003315,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001729,W-003317,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001730,W-003318,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001731,W-003319,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001732,W-003329,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001733,W-003330,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001734,W-003331,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001735,W-003332,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001736,W-003333,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001737,W-003334,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001738,W-003335,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001739,W-003336,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001740,W-003337,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001741,W-003338,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001742,W-003339,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001743,W-003349,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001744,W-003350,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001745,W-003351,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001746,W-003352,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001747,W-003353,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001748,W-003354,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001749,W-003355,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001750,W-003356,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001751,W-003357,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001752,W-003358,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001753,W-003359,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001754,W-003369,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0001755,W-003370,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
