progress_id,work_id,report_date,physical_progress_pct,financial_progress_pct,expected_progress_pct_by_date,reported_status,reported_by_agency_id,source_type,synthetic_demo_data
PROG-V2-00038255,W-002103,2024-06-15,9.7,10.7,18.2,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038256,W-002103,2024-07-15,12.6,24.4,21.2,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038257,W-002103,2024-08-15,19.1,18.2,24.2,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038258,W-002103,2024-09-15,20.9,1.4,27.3,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038259,W-002103,2024-10-15,20.9,23.3,30.3,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038260,W-002103,2024-11-15,24.5,18.6,33.3,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038261,W-002103,2024-12-15,25.2,30.2,36.4,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038262,W-002103,2025-01-15,32.0,25.1,39.4,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038263,W-002103,2025-02-15,33.7,23.8,42.4,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038264,W-002103,2025-03-15,35.8,33.8,45.5,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038265,W-002103,2025-04-15,33.9,42.0,48.5,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038266,W-002103,2025-05-15,38.5,43.9,51.5,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038267,W-002103,2025-06-15,42.0,55.9,54.5,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038268,W-002103,2025-07-15,44.1,32.7,57.6,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038269,W-002103,2025-08-15,43.8,41.0,60.6,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038270,W-002103,2025-09-15,47.2,42.2,63.6,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038271,W-002103,2025-10-15,51.9,59.6,66.7,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038272,W-002103,2025-11-15,53.3,60.6,69.7,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038273,W-002103,2025-12-15,54.2,58.0,72.7,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038274,W-002103,2026-01-15,53.2,51.5,75.8,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038275,W-002103,2026-02-15,57.1,57.7,78.8,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038276,W-002103,2026-03-15,62.0,61.8,81.8,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038277,W-002103,2026-04-15,64.3,69.8,84.8,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038278,W-002103,2026-05-15,65.3,55.9,87.9,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038279,W-002103,2026-06-15,68.2,63.5,90.9,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038280,W-002103,2026-07-15,70.9,66.9,93.9,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038281,W-002103,2026-08-15,72.7,65.3,97.0,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038282,W-002103,2026-09-05,75.0,85.0,100,ONGOING,IA-S03-03-03,SYNTHETIC_V2,True
PROG-V2-00038283,W-002104,2023-12-15,4.3,0,2.9,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038284,W-002104,2024-01-15,5.5,16.3,5.9,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038285,W-002104,2024-02-15,7.9,0,8.8,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038286,W-002104,2024-03-15,12.2,2.8,11.8,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038287,W-002104,2024-04-15,14.6,8.8,14.7,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038288,W-002104,2024-05-15,16.6,19.0,17.6,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038289,W-002104,2024-06-15,21.2,9.4,20.6,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038290,W-002104,2024-07-15,21.3,35.8,23.5,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038291,W-002104,2024-08-15,27.4,31.9,26.5,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038292,W-002104,2024-09-15,24.4,27.4,29.4,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038293,W-002104,2024-10-15,29.3,40.7,32.4,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038294,W-002104,2024-11-15,31.1,33.4,35.3,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038295,W-002104,2024-12-15,35.8,36.6,38.2,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038296,W-002104,2025-01-15,35.6,53.8,41.2,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038297,W-002104,2025-02-15,40.3,41.8,44.1,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038298,W-002104,2025-03-15,43.4,47.1,47.1,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038299,W-002104,2025-04-15,44.5,34.4,50.0,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038300,W-002104,2025-05-15,52.6,50.5,52.9,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038301,W-002104,2025-06-15,48.6,43.1,55.9,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038302,W-002104,2025-07-15,57.4,75.3,58.8,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038303,W-002104,2025-08-15,53.9,62.1,61.8,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038304,W-002104,2025-09-15,60.4,55.8,64.7,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038305,W-002104,2025-10-15,62.9,62.2,67.6,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038306,W-002104,2025-11-15,64.3,62.6,70.6,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038307,W-002104,2025-12-15,67.0,57.4,73.5,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038308,W-002104,2026-01-15,70.5,59.7,76.5,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038309,W-002104,2026-02-15,73.3,86.5,79.4,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038310,W-002104,2026-03-15,76.2,80.4,82.4,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038311,W-002104,2026-04-15,79.2,98.0,85.3,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038312,W-002104,2026-05-15,83.1,76.6,88.2,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038313,W-002104,2026-06-15,83.8,100.8,91.2,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038314,W-002104,2026-07-15,88.1,84.7,94.1,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038315,W-002104,2026-08-15,87.6,85.3,97.1,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038316,W-002104,2026-09-05,92.0,89.9,100,ONGOING,IA-S04-03-03,SYNTHETIC_V2,True
PROG-V2-00038317,W-002105,2024-02-15,0,5.7,3.1,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038318,W-002105,2024-03-15,4.2,3.0,6.2,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038319,W-002105,2024-04-15,11.0,23.2,9.4,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038320,W-002105,2024-05-15,15.0,15.6,12.5,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038321,W-002105,2024-06-15,15.9,13.9,15.6,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038322,W-002105,2024-07-15,16.3,13.0,18.8,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038323,W-002105,2024-08-15,21.9,11.9,21.9,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038324,W-002105,2024-09-15,22.4,28.0,25.0,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038325,W-002105,2024-10-15,31.9,42.0,28.1,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038326,W-002105,2024-11-15,27.0,30.7,31.2,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038327,W-002105,2024-12-15,27.4,33.7,34.4,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038328,W-002105,2025-01-15,30.8,40.9,37.5,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038329,W-002105,2025-02-15,33.8,37.0,40.6,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038330,W-002105,2025-03-15,38.2,36.5,43.8,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038331,W-002105,2025-04-15,45.5,49.3,46.9,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038332,W-002105,2025-05-15,46.8,27.4,50.0,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038333,W-002105,2025-06-15,48.2,52.3,53.1,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038334,W-002105,2025-07-15,51.6,64.9,56.2,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038335,W-002105,2025-08-15,53.1,67.5,59.4,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038336,W-002105,2025-09-15,57.1,49.8,62.5,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038337,W-002105,2025-10-15,62.6,51.7,65.6,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038338,W-002105,2025-11-15,64.3,62.5,68.8,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038339,W-002105,2025-12-15,61.4,60.8,71.9,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038340,W-002105,2026-01-15,66.5,63.5,75.0,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038341,W-002105,2026-02-15,76.3,68.1,78.1,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038342,W-002105,2026-03-15,77.9,87.6,81.2,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038343,W-002105,2026-04-15,79.1,87.2,84.4,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038344,W-002105,2026-05-15,82.8,87.8,87.5,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038345,W-002105,2026-06-15,84.2,95.7,90.6,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038346,W-002105,2026-07-15,91.2,72.5,93.8,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038347,W-002105,2026-08-15,85.9,91.0,96.9,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038348,W-002105,2026-09-05,92.0,87.7,100,ONGOING,IA-S05-03-03,SYNTHETIC_V2,True
PROG-V2-00038349,W-002106,2024-02-15,4.8,10.5,3.1,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038350,W-002106,2024-03-15,6.9,0,6.2,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038351,W-002106,2024-04-15,10.6,22.8,9.4,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038352,W-002106,2024-05-15,15.3,11.1,12.5,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038353,W-002106,2024-06-15,12.7,3.6,15.6,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038354,W-002106,2024-07-15,21.6,7.7,18.8,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038355,W-002106,2024-08-15,22.0,22.5,21.9,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038356,W-002106,2024-09-15,18.5,17.1,25.0,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038357,W-002106,2024-10-15,28.9,39.8,28.1,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038358,W-002106,2024-11-15,25.3,20.4,31.2,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038359,W-002106,2024-12-15,31.1,45.4,34.4,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038360,W-002106,2025-01-15,34.7,66.0,37.5,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038361,W-002106,2025-02-15,35.5,28.5,40.6,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038362,W-002106,2025-03-15,41.2,44.4,43.8,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038363,W-002106,2025-04-15,40.3,41.9,46.9,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038364,W-002106,2025-05-15,46.8,58.4,50.0,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038365,W-002106,2025-06-15,50.6,58.2,53.1,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038366,W-002106,2025-07-15,51.0,33.3,56.2,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038367,W-002106,2025-08-15,56.0,53.9,59.4,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038368,W-002106,2025-09-15,58.3,47.8,62.5,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038369,W-002106,2025-10-15,57.0,60.2,65.6,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038370,W-002106,2025-11-15,61.9,53.9,68.8,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038371,W-002106,2025-12-15,66.8,73.9,71.9,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038372,W-002106,2026-01-15,67.8,69.1,75.0,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038373,W-002106,2026-02-15,70.8,76.3,78.1,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038374,W-002106,2026-03-15,74.9,78.4,81.2,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038375,W-002106,2026-04-15,78.0,67.2,84.4,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038376,W-002106,2026-05-15,82.1,84.0,87.5,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038377,W-002106,2026-06-15,81.4,74.4,90.6,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038378,W-002106,2026-07-15,87.5,83.1,93.8,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038379,W-002106,2026-08-15,92.0,95.6,96.9,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038380,W-002106,2026-09-05,92.0,75.4,100,ONGOING,IA-S06-03-03,SYNTHETIC_V2,True
PROG-V2-00038381,W-002107,2024-01-15,2.4,0,3.0,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038382,W-002107,2024-02-15,1.4,0,6.1,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038383,W-002107,2024-03-15,8.9,6.6,9.1,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038384,W-002107,2024-04-15,10.3,0,12.1,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038385,W-002107,2024-05-15,14.5,12.6,15.2,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038386,W-002107,2024-06-15,19.2,18.6,18.2,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038387,W-002107,2024-07-15,21.0,11.4,21.2,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038388,W-002107,2024-08-15,20.5,26.7,24.2,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038389,W-002107,2024-09-15,25.7,29.4,27.3,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038390,W-002107,2024-10-15,28.8,36.4,30.3,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038391,W-002107,2024-11-15,33.9,19.9,33.3,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038392,W-002107,2024-12-15,30.1,30.8,36.4,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038393,W-002107,2025-01-15,36.5,35.5,39.4,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038394,W-002107,2025-02-15,40.4,43.4,42.4,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038395,W-002107,2025-03-15,42.7,40.7,45.5,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038396,W-002107,2025-04-15,44.1,55.4,48.5,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038397,W-002107,2025-05-15,49.5,49.9,51.5,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038398,W-002107,2025-06-15,51.4,60.1,54.5,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038399,W-002107,2025-07-15,54.7,42.0,57.6,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038400,W-002107,2025-08-15,56.0,46.7,60.6,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038401,W-002107,2025-09-15,52.9,58.7,63.6,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038402,W-002107,2025-10-15,61.6,69.3,66.7,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038403,W-002107,2025-11-15,62.4,51.6,69.7,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038404,W-002107,2025-12-15,65.4,52.2,72.7,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038405,W-002107,2026-01-15,71.4,89.0,75.8,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038406,W-002107,2026-02-15,70.9,74.8,78.8,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038407,W-002107,2026-03-15,72.8,60.6,81.8,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038408,W-002107,2026-04-15,78.5,96.5,84.8,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038409,W-002107,2026-05-15,82.5,85.6,87.9,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038410,W-002107,2026-06-15,83.6,93.0,90.9,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038411,W-002107,2026-07-15,90.7,87.1,93.9,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038412,W-002107,2026-08-15,85.6,80.2,97.0,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038413,W-002107,2026-09-05,91.4,88.4,100,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00038414,W-002108,2024-03-15,1.4,0,3.2,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038415,W-002108,2024-04-15,6.8,15.1,6.5,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038416,W-002108,2024-05-15,9.7,0,9.7,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038417,W-002108,2024-06-15,15.9,6.5,12.9,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038418,W-002108,2024-07-15,14.7,12.1,16.1,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038419,W-002108,2024-08-15,15.0,24.4,19.4,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038420,W-002108,2024-09-15,20.5,17.1,22.6,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038421,W-002108,2024-10-15,22.2,23.1,25.8,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038422,W-002108,2024-11-15,25.3,24.2,29.0,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038423,W-002108,2024-12-15,28.6,38.4,32.3,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038424,W-002108,2025-01-15,30.4,36.7,35.5,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038425,W-002108,2025-02-15,31.5,32.6,38.7,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038426,W-002108,2025-03-15,37.8,47.6,41.9,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038427,W-002108,2025-04-15,37.9,15.6,45.2,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038428,W-002108,2025-05-15,40.3,34.0,48.4,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038429,W-002108,2025-06-15,45.2,38.7,51.6,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038430,W-002108,2025-07-15,47.4,51.1,54.8,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038431,W-002108,2025-08-15,51.6,54.4,58.1,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038432,W-002108,2025-09-15,52.7,55.8,61.3,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038433,W-002108,2025-10-15,61.1,48.1,64.5,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038434,W-002108,2025-11-15,61.3,67.5,67.7,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038435,W-002108,2025-12-15,64.6,61.1,71.0,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038436,W-002108,2026-01-15,64.8,65.9,74.2,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038437,W-002108,2026-02-15,67.8,63.0,77.4,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038438,W-002108,2026-03-15,71.9,76.1,80.6,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038439,W-002108,2026-04-15,76.6,72.1,83.9,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038440,W-002108,2026-05-15,73.6,76.5,87.1,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038441,W-002108,2026-06-15,81.1,81.4,90.3,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038442,W-002108,2026-07-15,79.2,63.8,93.5,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038443,W-002108,2026-08-15,82.1,88.0,96.8,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038444,W-002108,2026-09-05,88.6,79.7,100,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00038445,W-002109,2024-02-15,6.2,5.1,7.7,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038446,W-002109,2024-03-15,13.8,12.3,15.4,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038447,W-002109,2024-04-15,22.8,19.2,23.1,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038448,W-002109,2024-05-15,32.9,26.6,30.8,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038449,W-002109,2024-06-15,38.4,43.4,38.5,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038450,W-002109,2024-07-15,44.8,57.3,46.2,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038451,W-002109,2024-08-15,55.2,47.6,53.8,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038452,W-002109,2024-09-15,65.8,71.1,61.5,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038453,W-002109,2024-10-15,64.1,62.0,69.2,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038454,W-002109,2024-11-15,77.0,66.9,76.9,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038455,W-002109,2024-12-15,85.9,86.5,84.6,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038456,W-002109,2025-01-15,92.0,106.3,92.3,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038457,W-002109,2025-02-15,100.0,87.2,100,COMPLETED,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00038458,W-002110,2024-05-15,3.6,10.7,6.7,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00038459,W-002110,2024-06-15,13.0,12.5,13.3,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00038460,W-002110,2024-07-15,19.4,30.9,20.0,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00038461,W-002110,2024-08-15,22.3,12.4,26.7,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00038462,W-002110,2024-09-15,36.1,47.4,33.3,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00038463,W-002110,2024-10-15,41.5,40.5,40.0,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00038464,W-002110,2024-11-15,48.8,53.8,46.7,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00038465,W-002110,2024-12-15,53.2,57.7,53.3,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00038466,W-002110,2025-01-15,59.9,47.7,60.0,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00038467,W-002110,2025-02-15,68.7,66.9,66.7,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00038468,W-002110,2025-03-15,74.9,73.2,73.3,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
