alert_type,group_type,group_value,metric,month,current_value,current_event_count,baseline_month_count,historical_event_support,median,mad,q1,q3,iqr,p10,p90,robust_z,deviation_method,ewma,trend_deviation_flag,evidence_summary
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Sanitation,progress_report_count,2026-05,9.0,9,6,35,6.0,0.5,5.25,6.0,0.75,5.0,6.5,4.047,MAD,6.508406271377707,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Sanitation in 2026-05 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Education,progress_report_count,2026-05,7.0,7,6,22,3.5,0.5,3.0,4.0,1.0,3.0,4.5,4.7215,MAD,4.31993877156205,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Education in 2026-05 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Renewable Energy,progress_report_count,2026-05,10.0,10,6,25,4.5,1.0,3.25,5.0,1.75,2.5,5.5,3.70975,MAD,6.024179805883547,True,progress_report_count for state_name=Karnataka|district=Karnataka Demo District 1|sector=Renewable Energy in 2026-05 has signed robust z 3.710 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Roads & Bridges,progress_report_count,2026-05,7.0,7,6,21,4.0,0.5,3.25,4.0,0.75,2.0,4.5,4.047,MAD,4.652490255948479,True,progress_report_count for state_name=Karnataka|district=Karnataka Demo District 1|sector=Roads & Bridges in 2026-05 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Community Infrastructure,progress_report_count,2026-05,7.0,7,6,23,3.0,0.0,3.0,4.5,1.5,3.0,5.5,3.597333333333333,IQR_FALLBACK,4.947441440025965,True,progress_report_count for state_name=Karnataka|district=Karnataka Demo District 4|sector=Community Infrastructure in 2026-05 has signed robust z 3.597 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Drinking Water,progress_report_count,2026-05,6.0,6,6,27,4.0,0.0,4.0,4.75,0.75,4.0,5.5,3.597333333333333,IQR_FALLBACK,4.914265385605575,True,progress_report_count for state_name=Karnataka|district=Karnataka Demo District 4|sector=Drinking Water in 2026-05 has signed robust z 3.597 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Sanitation,progress_report_count,2026-05,7.0,7,6,24,3.5,0.5,3.0,4.0,1.0,3.0,5.5,4.7215,MAD,5.179638347630753,True,progress_report_count for state_name=Odisha|district=Odisha Demo District 1|sector=Sanitation in 2026-05 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Renewable Energy,released_payment_count,2026-05,0.0,0,6,24,4.0,0.5,4.0,4.75,0.75,2.5,5.5,-5.396,MAD,2.7387387161399612,True,released_payment_count for state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Renewable Energy in 2026-05 has signed robust z -5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Community Infrastructure,progress_report_count,2026-05,120.0,120,6,442,71.0,6.5,67.75,78.0,10.25,64.0,86.0,5.084692307692308,MAD,88.90553700853198,True,progress_report_count for sector=Community Infrastructure in 2026-05 has signed robust z 5.085 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Education,released_payment_count,2026-05,49.0,49,6,184,29.5,2.5,27.25,33.25,6.0,27.0,35.5,5.2611,MAD,37.23099929749853,True,released_payment_count for sector=Education in 2026-05 has signed robust z 5.261 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Health,released_payment_count,2026-05,63.0,63,6,246,36.0,4.5,33.5,44.5,11.0,31.5,55.5,4.047000000000001,MAD,50.0587123255997,True,released_payment_count for sector=Health in 2026-05 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Roads & Bridges,released_payment_count,2026-05,59.0,59,6,215,36.0,2.0,34.5,37.5,3.0,31.5,40.0,7.75675,MAD,42.90948244586028,True,released_payment_count for sector=Roads & Bridges in 2026-05 has signed robust z 7.757 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sanitation,sanction_work_count,2026-05,22.0,22,6,60,10.5,0.5,9.25,11.0,1.75,8.5,11.0,15.5135,MAD,13.791233891124232,True,sanction_work_count for sector=Sanitation in 2026-05 has signed robust z 15.514 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Maharashtra,progress_report_count,2026-05,152.0,152,6,649,104.5,8.0,94.75,107.5,12.75,85.5,134.5,4.00484375,MAD,126.0277847318587,True,progress_report_count for state_name=Maharashtra in 2026-05 has signed robust z 4.005 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Maharashtra,released_payment_count,2026-05,81.0,81,6,284,46.5,4.0,41.5,47.75,6.25,39.5,56.0,5.8175625,MAD,59.45531716561844,True,released_payment_count for state_name=Maharashtra in 2026-05 has signed robust z 5.818 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Odisha,progress_report_count,2026-05,143.0,143,6,669,102.5,7.0,96.5,121.25,24.75,95.5,136.5,3.9024642857142853,MAD,123.60745178071937,True,progress_report_count for state_name=Odisha in 2026-05 has signed robust z 3.902 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Odisha,released_payment_count,2026-05,71.0,71,6,285,48.5,3.0,45.0,49.75,4.75,39.5,54.5,5.05875,MAD,56.55252693685428,True,released_payment_count for state_name=Odisha in 2026-05 has signed robust z 5.059 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Rajasthan,progress_report_count,2026-05,143.0,143,6,624,95.0,6.5,90.0,112.75,22.75,88.5,128.5,4.980923076923077,MAD,119.05767679380634,True,progress_report_count for state_name=Rajasthan in 2026-05 has signed robust z 4.981 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Rajasthan,released_payment_count,2026-05,74.0,74,6,270,41.5,3.0,39.5,46.5,7.0,38.5,55.0,7.307083333333334,MAD,55.84222349945996,True,released_payment_count for state_name=Rajasthan in 2026-05 has signed robust z 7.307 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Andhra Pradesh|sector=Community Infrastructure,progress_report_count,2026-05,21.0,21,6,69,11.0,1.0,10.25,11.75,1.5,9.5,14.0,6.745,MAD,14.690819444870652,True,progress_report_count for state_name=Andhra Pradesh|sector=Community Infrastructure in 2026-05 has signed robust z 6.745 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Andhra Pradesh|sector=Drinking Water,progress_report_count,2026-05,16.0,16,6,74,12.5,0.5,12.0,13.0,1.0,10.5,14.0,4.7215,MAD,13.230332374244512,True,progress_report_count for state_name=Andhra Pradesh|sector=Drinking Water in 2026-05 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Karnataka|sector=Education,progress_report_count,2026-05,27.0,27,6,91,15.5,2.0,14.25,17.5,3.25,11.5,18.5,3.878375,MAD,19.326930916726035,True,progress_report_count for state_name=Karnataka|sector=Education in 2026-05 has signed robust z 3.878 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Karnataka|sector=Education,released_payment_amount_inr,2026-05,8869000.0,9,6,37,3734500.0,851500.0,2540750.0,4547250.0,2006500.0,2197000.0,4586000.0,4.067199354081033,MAD,5218264.068998404,True,released_payment_amount_inr for state_name=Karnataka|sector=Education in 2026-05 has signed robust z 4.067 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Karnataka|sector=Roads & Bridges,progress_report_count,2026-05,18.0,18,6,70,11.0,1.0,10.0,12.75,2.75,10.0,14.0,4.7215,MAD,13.714072097781568,True,progress_report_count for state_name=Karnataka|sector=Roads & Bridges in 2026-05 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Karnataka|sector=Roads & Bridges,released_payment_amount_inr,2026-05,9528000.0,11,6,26,3524500.0,768500.0,2792500.0,3973000.0,1180500.0,2355500.0,5443500.0,5.269174690956409,MAD,5301568.780742297,True,released_payment_amount_inr for state_name=Karnataka|sector=Roads & Bridges in 2026-05 has signed robust z 5.269 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Karnataka|sector=Roads & Bridges,released_payment_count,2026-05,11.0,11,6,26,4.5,0.5,4.0,5.0,1.0,3.5,5.0,8.7685,MAD,6.1321051003614855,True,released_payment_count for state_name=Karnataka|sector=Roads & Bridges in 2026-05 has signed robust z 8.768 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Maharashtra|sector=Health,released_payment_amount_inr,2026-05,13077000.0,23,6,34,3149000.0,1128500.0,2327500.0,4400250.0,2072750.0,1858500.0,5573500.0,5.933926451041205,MAD,6387728.434561913,True,released_payment_amount_inr for state_name=Maharashtra|sector=Health in 2026-05 has signed robust z 5.934 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Maharashtra|sector=Health,released_payment_count,2026-05,23.0,23,6,34,5.0,2.5,3.25,7.5,4.25,2.5,9.5,4.8564,MAD,11.465528200376156,True,released_payment_count for state_name=Maharashtra|sector=Health in 2026-05 has signed robust z 4.856 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Maharashtra|sector=Sports,released_payment_count,2026-05,1.0,1,6,27,4.0,0.5,4.0,4.75,0.75,3.5,6.0,-4.047,MAD,3.170198951817495,True,released_payment_count for state_name=Maharashtra|sector=Sports in 2026-05 has signed robust z -4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Odisha|sector=Roads & Bridges,released_payment_amount_inr,2026-05,6531000.0,8,6,26,2906500.0,498000.0,2518750.0,3382000.0,863250.0,2250500.0,4627000.0,4.909086847389558,MAD,4147399.1502776863,True,released_payment_amount_inr for state_name=Odisha|sector=Roads & Bridges in 2026-05 has signed robust z 4.909 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Odisha|sector=Roads & Bridges,released_payment_count,2026-05,8.0,8,6,26,4.0,0.5,4.0,4.75,0.75,3.5,5.5,5.396,MAD,5.537736693931622,True,released_payment_count for state_name=Odisha|sector=Roads & Bridges in 2026-05 has signed robust z 5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Community Infrastructure,progress_report_count,2026-05,23.0,23,6,79,12.5,1.5,11.25,13.75,2.5,10.0,17.0,4.7215,MAD,16.26664013916183,True,progress_report_count for state_name=Rajasthan|sector=Community Infrastructure in 2026-05 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Education,progress_report_count,2026-05,26.0,26,6,81,13.5,2.0,11.5,14.75,3.25,9.0,18.0,4.215625,MAD,17.927924907200172,True,progress_report_count for state_name=Rajasthan|sector=Education in 2026-05 has signed robust z 4.216 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Education,released_payment_count,2026-05,14.0,14,6,30,4.0,1.5,3.0,6.5,3.5,2.5,8.5,4.496666666666667,MAD,8.439952324756533,True,released_payment_count for state_name=Rajasthan|sector=Education in 2026-05 has signed robust z 4.497 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Renewable Energy,released_payment_amount_inr,2026-05,2233000.0,10,6,57,3859500.0,299500.0,3650000.0,4109500.0,459500.0,3220500.0,4332500.0,-3.6630191986644407,MAD,3172880.14088251,True,released_payment_amount_inr for state_name=Rajasthan|sector=Renewable Energy in 2026-05 has signed robust z -3.663 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Roads & Bridges,released_payment_amount_inr,2026-05,7401000.0,13,6,37,4363500.0,469500.0,4163000.0,6391750.0,2228750.0,3894000.0,7487000.0,4.363777955271566,MAD,6163495.111054891,True,released_payment_amount_inr for state_name=Rajasthan|sector=Roads & Bridges in 2026-05 has signed robust z 4.364 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Roads & Bridges,released_payment_count,2026-05,13.0,13,6,37,5.5,1.0,5.0,6.75,1.75,4.5,8.5,5.05875,MAD,8.227592052900588,True,released_payment_count for state_name=Rajasthan|sector=Roads & Bridges in 2026-05 has signed robust z 5.059 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Sports,released_payment_count,2026-05,13.0,13,6,27,4.5,1.5,3.25,5.75,2.5,2.5,6.5,3.8221666666666665,MAD,7.331500374515833,True,released_payment_count for state_name=Rajasthan|sector=Sports in 2026-05 has signed robust z 3.822 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Telangana|sector=Community Infrastructure,progress_report_count,2026-05,17.0,17,6,61,9.5,1.0,9.0,11.5,2.5,8.5,12.5,5.05875,MAD,12.074697811589868,True,progress_report_count for state_name=Telangana|sector=Community Infrastructure in 2026-05 has signed robust z 5.059 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Telangana|sector=Community Infrastructure,released_payment_count,2026-05,12.0,12,6,32,5.0,1.0,4.25,5.75,1.5,3.5,7.5,4.7215,MAD,7.594874037230596,True,released_payment_count for state_name=Telangana|sector=Community Infrastructure in 2026-05 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Telangana|sector=Roads & Bridges,released_payment_count,2026-05,12.0,12,6,32,4.5,0.5,4.0,5.0,1.0,3.5,8.0,10.1175,MAD,7.833982647730142,True,released_payment_count for state_name=Telangana|sector=Roads & Bridges in 2026-05 has signed robust z 10.117 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Telangana|sector=Sanitation,released_payment_count,2026-05,10.0,10,6,44,7.0,0.5,7.0,7.75,0.75,5.0,10.0,4.047,MAD,8.653320456501868,True,released_payment_count for state_name=Telangana|sector=Sanitation in 2026-05 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1,released_payment_count,2026-06,27.0,27,6,55,8.5,3.0,6.5,12.0,5.5,5.5,13.5,4.159416666666666,MAD,14.962811921523006,True,released_payment_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1 in 2026-06 has signed robust z 4.159 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2,progress_report_count,2026-06,44.0,44,6,169,29.5,1.0,28.25,30.0,1.75,21.5,33.5,9.78025,MAD,33.181269817936766,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2 in 2026-06 has signed robust z 9.780 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2,recommendation_work_count,2026-06,0.0,0,6,22,4.0,0.5,3.25,4.0,0.75,2.5,4.5,-5.396,MAD,2.6308002933562786,True,recommendation_work_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2 in 2026-06 has signed robust z -5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 1,released_payment_count,2026-06,22.0,22,6,71,11.0,1.5,10.0,14.25,4.25,9.5,15.0,4.9463333333333335,MAD,14.886895657943377,True,released_payment_count for state_name=Karnataka|district=Karnataka Demo District 1 in 2026-06 has signed robust z 4.946 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 2,sanctioned_amount_inr,2026-06,4066000.0,2,6,20,8012500.0,407000.0,5597000.0,8341500.0,2744500.0,4417000.0,8419500.0,-6.540329852579853,MAD,5509839.050057557,True,sanctioned_amount_inr for state_name=Karnataka|district=Karnataka Demo District 2 in 2026-06 has signed robust z -6.540 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 2,released_payment_amount_inr,2026-06,11295000.0,18,6,67,7061500.0,242000.0,5006500.0,7181500.0,2175000.0,3157500.0,7303500.0,11.799569214876033,MAD,7519865.302513136,True,released_payment_amount_inr for state_name=Maharashtra|district=Maharashtra Demo District 2 in 2026-06 has signed robust z 11.800 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 3,recommendation_work_count,2026-06,0.0,0,6,21,4.5,0.5,1.75,5.0,3.25,1.0,5.0,-6.0705,MAD,2.7005872409279896,True,recommendation_work_count for state_name=Maharashtra|district=Maharashtra Demo District 3 in 2026-06 has signed robust z -6.071 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 4,recommendation_work_count,2026-06,0.0,0,6,30,5.0,0.5,5.0,5.75,0.75,4.0,6.0,-6.745,MAD,3.0234307268285563,True,recommendation_work_count for state_name=Maharashtra|district=Maharashtra Demo District 4 in 2026-06 has signed robust z -6.745 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 4,recommended_amount_inr,2026-06,0.0,0,6,30,11077000.0,1609500.0,10187000.0,12734250.0,2547250.0,8396500.0,16113000.0,-4.642085430257844,MAD,6850858.551169641,True,recommended_amount_inr for state_name=Maharashtra|district=Maharashtra Demo District 4 in 2026-06 has signed robust z -4.642 against 6 causal prior months.
