work_id,mp_id,state_name,constituency,district,sector,sub_sector,implementing_agency_id,sanction_status,source_current_status,feature_snapshot_date,lifecycle_stage,is_rejected,recommendation_date,sanction_date_as_of,expected_start_date,expected_completion_date,actual_start_date_as_of,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,estimate_to_recommended_ratio,sanction_to_recommended_ratio,sanction_to_estimate_ratio,days_recommendation_to_sanction,planned_duration_days,days_sanction_to_expected_start,released_payment_count_as_of,released_payment_total_inr_as_of,unique_vendor_count_as_of,largest_payment_inr_as_of,mean_payment_inr_as_of,largest_payment_share_as_of,vendor_hhi_as_of,first_payment_release_date_as_of,last_payment_release_date_as_of,days_since_last_payment_as_of,final_payment_count_as_of,has_final_payment_as_of,zero_value_released_payment_count_as_of,expenditure_to_sanction_pct_as_of,financial_overrun_amount_inr_as_of,financial_overrun_pct_as_of,progress_report_count_as_of,first_progress_report_date_as_of,latest_progress_report_date_as_of,latest_physical_progress_pct_as_of,latest_financial_progress_pct_as_of,latest_expected_progress_pct_as_of,financial_minus_physical_gap_pct_as_of,expected_minus_physical_gap_pct_as_of,days_since_last_progress_report_as_of,physical_progress_decrease_count_as_of,max_physical_progress_drop_pct_as_of,same_day_progress_extra_count_as_of,physical_progress_velocity_pct_per_30d,actual_start_available_as_of,days_since_actual_start_as_of,days_to_expected_completion_as_of,overdue_days_as_of,schedule_elapsed_ratio_as_of,asset_record_count_as_of,is_completed_as_of,completion_date_as_of,completion_marked_as_of,uc_recorded_as_of,handover_recorded_as_of,public_use_recorded_as_of,audit_recorded_as_of,final_expenditure_inr_as_of,actual_duration_days,completion_delay_days,source_current_physical_progress_pct,source_current_expenditure_inr,source_vs_asof_expenditure_difference_inr,source_vs_asof_physical_progress_difference_pct
W-001205,MP-MH-001,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 3,Renewable Energy,Solar Public Facility,IA-MH-002,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-12-06,2024-01-21,2024-03-06,2025-02-04,2024-03-05,1516000,1453000,1451000.0,0.9584432717678101,0.9571240105540897,0.9986235375086029,46.0,335.0,45.0,4,1447000,1,414000.0,361750.0,0.286109191430546,1.0,2024-10-22,2025-03-29,521.0,1,True,0,99.72432804962095,0.0,0.0,7,2024-07-12,2026-08-31,100.0,99.7,100.0,-0.29999999999999716,0.0,1.0,0,0.0,0,3.3115384615384613,True,910.0,-574.0,,2.7134328358208957,1,True,2026-08-31,False,False,False,False,False,,909.0,573.0,100.0,1447000,0,0.0
W-001206,MP-OD-003,Odisha,Odisha Demo Constituency 3,Odisha Demo District 3,Sanitation,Public Toilet,IA-OD-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-10-13,2025-11-13,2025-12-09,2026-06-27,2025-12-12,2298000,2482000,2528000.0,1.0800696257615319,1.1000870322019147,1.0185334407735698,31.0,200.0,26.0,2,2483000,1,1370000.0,1241500.0,0.5517519130084575,1.0,2026-04-20,2026-07-22,41.0,1,True,0,98.21993670886076,0.0,0.0,8,2026-01-13,2026-08-31,100.0,98.2,100.0,-1.7999999999999972,0.0,1.0,0,0.0,0,11.582608695652175,True,263.0,-66.0,,1.33,1,True,2026-08-31,True,False,False,False,False,2483000.0,262.0,65.0,100.0,2483000,0,0.0
W-001207,MP-AP-004,Andhra Pradesh,Andhra Pradesh Demo Constituency 4,Andhra Pradesh Demo District 3,Sports,Sports Equipment Facility,IA-AP-001,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2025-10-31,2025-12-20,2026-01-30,2027-01-15,2026-03-03,1429000,1406000,1428000.0,0.9839048285514346,0.9993002099370188,1.0156472261735419,50.0,350.0,41.0,5,890000,1,254000.0,178000.0,0.2853932584269663,1.0,2026-03-29,2026-08-01,31.0,0,False,0,62.324929971988794,0.0,0.0,4,2026-04-17,2026-08-31,61.4,62.3,51.7,0.8999999999999986,-9.699999999999996,1.0,0,0.0,0,8.536764705882355,True,182.0,136.0,0.0,0.6114285714285714,0,False,,False,False,False,False,False,,,,61.4,890000,0,0.0
W-001208,MP-KA-001,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 1,Health,Health Sub-Centre,IA-KA-002,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-06-29,2023-07-17,2023-08-17,2024-04-20,2023-08-30,3102000,3171000,3256000.0,1.0222437137330755,1.049645390070922,1.0268054241564175,18.0,247.0,31.0,2,3422000,1,1762000.0,1711000.0,0.5149035651665692,1.0,2023-12-02,2024-08-06,756.0,1,True,0,105.0982800982801,166000.0,5.098280098280098,6,2024-02-28,2026-08-31,100.0,105.1,100.0,5.099999999999994,0.0,1.0,0,0.0,0,2.6885245901639347,True,1098.0,-864.0,,4.497975708502024,1,True,2026-08-31,False,False,False,False,False,,1097.0,863.0,100.0,3422000,0,0.0
W-001209,MP-MH-005,Maharashtra,Maharashtra Demo Constituency 5,Maharashtra Demo District 1,Health,Public Health Facility,IA-MH-006,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2024-10-16,2024-10-28,2024-12-03,2025-11-04,2024-12-16,3668000,3588000,3625000.0,0.9781897491821155,0.9882769901853872,1.0103121516164995,12.0,336.0,36.0,1,3207000,1,3207000.0,3207000.0,1.0,1.0,2025-07-24,2025-07-24,404.0,0,False,0,88.46896551724139,0.0,0.0,8,2025-03-03,2026-08-31,94.0,88.5,100.0,-5.5,6.0,1.0,0,0.0,0,4.6208791208791204,True,624.0,-301.0,301.0,1.8958333333333333,0,False,,False,False,False,False,False,,,,94.0,3207000,0,0.0
W-001210,MP-AP-002,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 4,Drinking Water,Pipeline Extension,IA-AP-004,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-08-21,2025-09-22,2025-11-04,2026-09-25,2025-11-03,1579000,1552000,1512000.0,0.9829005699810006,0.9575680810639645,0.9742268041237113,32.0,325.0,43.0,3,1891000,1,805000.0,630333.3333333334,0.4257006874669487,1.0,2025-11-30,2026-06-02,91.0,1,True,0,125.06613756613756,379000.0,25.066137566137563,3,2026-02-11,2026-08-31,100.0,125.1,92.6,25.099999999999994,-7.400000000000006,1.0,0,0.0,0,10.0,True,302.0,24.0,,0.9261538461538461,1,True,2026-08-31,False,False,False,False,False,,301.0,-25.0,100.0,1891000,0,0.0
W-001211,MP-TS-005,Telangana,Telangana Demo Constituency 5,Telangana Demo District 4,Sanitation,Drainage,IA-TS-002,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2024-10-08,2024-11-15,2024-12-05,2025-07-24,2024-12-29,2026000,2118000,2170000.0,1.0454096742349457,1.0710760118460019,1.024551463644948,38.0,231.0,20.0,7,564000,1,111000.0,80571.42857142857,0.19680851063829788,1.0,2025-01-24,2025-02-17,561.0,0,False,0,25.990783410138246,0.0,0.0,4,2025-05-30,2026-08-31,26.2,26.0,100.0,-0.1999999999999993,73.8,1.0,0,0.0,0,1.0807860262008733,True,611.0,-404.0,404.0,2.7489177489177488,0,False,,False,False,False,False,False,,,,26.2,564000,0,0.0
W-001212,MP-MH-001,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 3,Drinking Water,RO Water Plant,IA-MH-002,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2023-05-04,2023-06-09,2023-06-23,2024-04-24,2023-07-02,2634000,2726000,2810000.0,1.034927866362946,1.0668185269552013,1.0308143800440206,36.0,306.0,14.0,5,2032000,1,590000.0,406400.0,0.2903543307086614,1.0,2023-08-22,2024-02-28,916.0,0,False,0,72.31316725978648,0.0,0.0,8,2023-11-23,2026-08-31,77.2,72.3,100.0,-4.900000000000006,22.799999999999997,1.0,0,0.0,0,1.9624505928853755,True,1157.0,-860.0,860.0,3.810457516339869,0,False,,False,False,False,False,False,,,,77.2,2032000,0,0.0
W-001213,MP-AP-006,Andhra Pradesh,Andhra Pradesh Rajya Sabha Seat,Andhra Pradesh Demo District 4,Community Infrastructure,Bus Shelter,IA-AP-006,Sanctioned,Sanctioned - Not Started,2026-09-01,EXECUTION,False,2026-05-06,2026-05-31,2026-07-12,2027-04-22,2026-08-16,1400000,1501000,1540000.0,1.072142857142857,1.1,1.0259826782145236,25.0,284.0,42.0,2,18000,1,9000.0,9000.0,0.5,1.0,2026-08-29,2026-08-31,1.0,0,False,0,1.1688311688311688,0.0,0.0,1,2026-08-31,2026-08-31,2.3,1.2,5.3,-1.0999999999999999,3.0,1.0,0,0.0,0,,True,16.0,233.0,0.0,0.1795774647887324,0,False,,False,False,False,False,False,,,,2.3,38000,20000,0.0
W-001214,MP-AP-003,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 4,Education,School Classroom,IA-AP-003,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2025-09-28,2025-10-11,2025-10-30,2026-07-25,2025-10-28,2488000,2596000,2625000.0,1.0434083601286173,1.055064308681672,1.011171032357473,13.0,268.0,19.0,1,1094000,1,1094000.0,1094000.0,1.0,1.0,2026-07-01,2026-07-01,62.0,0,False,0,41.67619047619048,0.0,0.0,8,2025-12-05,2026-08-31,45.7,41.7,100.0,-4.0,54.3,1.0,1,4.9,0,3.8364312267657996,True,308.0,-38.0,38.0,1.1417910447761195,0,False,,False,False,False,False,False,,,,45.7,1094000,0,0.0
W-001215,MP-AP-002,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 1,Renewable Energy,Solar Community Lighting,IA-AP-002,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-06-03,2023-06-11,2023-07-20,2024-04-18,2023-08-04,2352000,2278000,2235000.0,0.9685374149659864,0.9502551020408163,0.9811237928007024,8.0,273.0,39.0,1,2207000,1,2207000.0,2207000.0,1.0,1.0,2024-02-22,2024-02-22,922.0,1,True,0,98.74720357941834,0.0,0.0,7,2024-01-11,2026-08-31,100.0,98.7,100.0,-1.2999999999999972,0.0,1.0,0,0.0,0,2.660436137071651,True,1124.0,-866.0,,4.172161172161172,1,True,2026-08-31,False,False,False,False,False,,1123.0,865.0,100.0,2207000,0,0.0
W-001216,MP-TS-001,Telangana,Telangana Demo Constituency 1,Telangana Demo District 4,Education,Library Room,IA-TS-001,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2024-07-15,2024-08-17,2024-09-18,2025-05-05,2024-09-24,879000,931000,954000.0,1.0591581342434584,1.0853242320819112,1.0247046186895812,33.0,229.0,32.0,4,658000,1,195000.0,164500.0,0.29635258358662614,1.0,2025-03-17,2025-07-11,417.0,0,False,0,68.9727463312369,0.0,0.0,8,2024-12-21,2026-08-31,80.4,69.0,100.0,-11.400000000000006,19.599999999999994,1.0,0,0.0,0,3.7135922330097086,True,707.0,-484.0,484.0,3.11353711790393,0,False,,False,False,False,False,False,,,,80.4,658000,0,0.0
W-001217,MP-MH-001,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 1,Renewable Energy,Solar Public Facility,IA-MH-005,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-10-11,2024-11-28,2024-12-20,2025-12-12,2025-01-04,1474000,1554000,1577000.0,1.0542740841248304,1.0698778833107192,1.0148005148005148,48.0,357.0,22.0,4,1655000,1,571000.0,413750.0,0.3450151057401813,1.0,2025-02-16,2025-07-12,416.0,1,True,0,104.94610019023463,78000.0,4.946100190234623,4,2025-06-04,2026-08-31,100.0,104.9,100.0,4.900000000000006,0.0,1.0,0,0.0,0,4.556291390728477,True,605.0,-263.0,,1.7366946778711485,1,True,2026-08-31,False,False,False,False,False,,604.0,262.0,100.0,1655000,0,0.0
W-001218,MP-AP-002,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 2,Health,Public Health Facility,IA-AP-003,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2026-01-17,2026-03-08,2026-04-19,2027-04-05,2026-04-21,3024000,3006000,3063000.0,0.9940476190476191,1.0128968253968254,1.0189620758483033,50.0,351.0,42.0,3,1020000,1,523000.0,340000.0,0.5127450980392156,1.0,2026-07-03,2026-08-27,5.0,0,False,0,33.30068560235064,0.0,0.0,8,2026-05-07,2026-08-31,37.1,33.3,37.6,-3.8000000000000043,0.5,1.0,1,0.1999999999999993,0,9.000000000000002,True,133.0,216.0,0.0,0.38461538461538464,0,False,,False,False,False,False,False,,,,37.1,1020000,0,0.0
W-001219,MP-MH-002,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 2,Education,School Classroom,IA-MH-005,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-11-11,2023-11-22,2023-12-23,2024-09-24,2024-01-08,2653000,2707000,2635000.0,1.0203543158688277,0.9932152280437241,0.9734022903583303,11.0,276.0,31.0,3,2750000,1,1219000.0,916666.6666666666,0.44327272727272726,1.0,2024-02-20,2024-07-18,775.0,1,True,0,104.36432637571158,115000.0,4.364326375711575,7,2024-05-25,2026-08-31,100.0,104.4,100.0,4.400000000000006,0.0,1.0,0,0.0,0,3.0507246376811596,True,967.0,-707.0,,3.5615942028985508,1,True,2026-08-31,False,False,False,False,False,,966.0,706.0,100.0,2750000,0,0.0
W-001220,MP-RJ-004,Rajasthan,Rajasthan Demo Constituency 4,Rajasthan Demo District 3,Sports,Playground Development,,Pending,Not Applicable,2026-09-01,PRE_SANCTION,False,2023-09-16,,,,,2076000,2205000,,1.0621387283236994,,,,,,0,0,0,,,,,,,,0,False,0,,,,0,,,,,,,,,0,0.0,0,,False,,,,,0,False,,False,False,False,False,False,,,,0.0,0,0,
W-001221,MP-RJ-004,Rajasthan,Rajasthan Demo Constituency 4,Rajasthan Demo District 4,Sports,Sports Equipment Facility,IA-RJ-003,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-09-22,2024-11-11,2024-11-19,2025-11-07,2024-11-27,2803000,2637000,2737000.0,0.9407777381377096,0.9764537995005351,1.037921880925294,50.0,353.0,8.0,6,2642000,1,570000.0,440333.3333333333,0.2157456472369417,1.0,2025-05-17,2026-02-12,201.0,1,True,0,96.52904640116915,0.0,0.0,4,2025-05-06,2026-08-31,100.0,96.5,100.0,-3.5,0.0,1.0,0,0.0,0,5.035269709543569,True,643.0,-298.0,,1.8441926345609065,1,True,2026-08-31,False,False,False,False,False,,642.0,297.0,100.0,2642000,0,0.0
W-001222,MP-TS-001,Telangana,Telangana Demo Constituency 1,Telangana Demo District 3,Roads & Bridges,Rural Road,IA-TS-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-02-28,2024-04-13,2024-04-25,2024-10-23,2024-05-09,3767000,3576000,3539000.0,0.9492965224316432,0.9394743827979825,0.9896532438478747,45.0,181.0,12.0,2,3260000,1,1857000.0,1630000.0,0.5696319018404908,1.0,2024-11-24,2025-01-28,581.0,1,True,0,92.11641706696807,0.0,0.0,3,2025-02-14,2026-08-31,100.0,92.1,100.0,-7.900000000000006,0.0,1.0,0,0.0,0,3.7460035523978683,True,845.0,-678.0,,4.745856353591161,1,True,2026-08-31,True,False,False,False,False,3260000.0,844.0,677.0,100.0,3260000,0,0.0
W-001223,MP-TS-003,Telangana,Telangana Demo Constituency 3,Telangana Demo District 2,Education,Library Room,IA-TS-006,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-06-21,2025-08-09,2025-08-31,2026-04-07,2025-09-10,929000,960000,986000.0,1.0333692142088267,1.061356297093649,1.0270833333333333,49.0,219.0,22.0,2,997000,1,628000.0,498500.0,0.629889669007021,1.0,2026-04-09,2026-07-30,33.0,1,True,0,101.1156186612576,11000.0,1.1156186612576064,8,2025-10-24,2026-08-31,100.0,101.1,100.0,1.0999999999999943,0.0,1.0,0,0.0,0,7.64951768488746,True,356.0,-147.0,,1.6712328767123288,1,True,2026-08-31,False,False,False,False,False,,355.0,146.0,100.0,997000,0,0.0
W-001224,MP-AP-003,Odisha,Andhra Pradesh Demo Constituency 3,Odisha Demo District 1,Drinking Water,Borewell,IA-AP-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-09-26,2023-10-03,2023-10-28,2024-08-25,2023-11-11,2158000,2225000,2236000.0,1.0310472659870251,1.036144578313253,1.0049438202247192,7.0,302.0,25.0,1,2171000,1,2171000.0,2171000.0,1.0,1.0,2024-11-10,2024-11-10,660.0,1,True,0,97.09302325581395,0.0,0.0,4,2024-07-24,2026-08-31,100.0,97.1,100.0,-2.9000000000000057,0.0,1.0,0,0.0,0,2.7968749999999996,True,1025.0,-737.0,,3.4403973509933774,1,True,2026-08-31,False,False,False,False,False,,1024.0,736.0,100.0,2171000,0,0.0
W-001225,MP-RJ-006,Rajasthan,Rajasthan Rajya Sabha Seat,Rajasthan Demo District 3,Roads & Bridges,Small Bridge,IA-RJ-002,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-12-14,2026-01-05,2026-01-12,2026-08-25,2026-01-19,1494000,1409000,1435000.0,0.9431057563587684,0.9605087014725568,1.0184528034066713,22.0,225.0,7.0,5,1485000,1,394000.0,297000.0,0.26531986531986534,1.0,2026-02-03,2026-06-18,75.0,1,True,0,103.48432055749129,50000.0,3.484320557491289,7,2026-02-20,2026-08-31,100.0,103.5,99.6,3.5,-0.4000000000000057,1.0,0,0.0,0,13.734375,True,225.0,-7.0,,1.031111111111111,1,True,2026-08-31,False,False,False,False,False,,224.0,6.0,100.0,1485000,0,0.0
W-001226,MP-KA-002,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 2,Renewable Energy,Solar Public Facility,IA-KA-004,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-07-23,2025-08-22,2025-09-17,2026-07-25,2025-10-12,908000,887000,895000.0,0.9768722466960352,0.98568281938326,1.0090191657271703,30.0,311.0,26.0,2,940000,1,484000.0,470000.0,0.5148936170212766,1.0,2026-02-21,2026-03-29,156.0,1,True,0,105.02793296089385,45000.0,5.027932960893855,3,2026-01-27,2026-08-31,100.0,105.0,100.0,5.0,0.0,1.0,0,0.0,0,9.152777777777779,True,324.0,-38.0,,1.1221864951768488,1,True,2026-08-31,False,False,False,False,False,,323.0,37.0,100.0,940000,0,0.0
W-001227,MP-RJ-002,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 4,Community Infrastructure,Community Hall,IA-RJ-003,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-09-25,2025-10-21,2025-11-23,2026-09-09,2025-11-23,1604000,1642000,1625000.0,1.0236907730673317,1.0130922693266833,0.989646772228989,26.0,290.0,33.0,5,1634000,1,408000.0,326800.0,0.24969400244798043,1.0,2026-04-06,2026-08-29,3.0,1,True,0,100.55384615384615,9000.0,0.5538461538461538,7,2026-01-02,2026-08-31,100.0,100.6,96.9,0.5999999999999943,-3.0999999999999943,1.0,0,0.0,0,11.53941908713693,True,282.0,8.0,,0.9724137931034482,1,True,2026-08-31,False,False,False,False,False,,281.0,-9.0,100.0,1634000,0,0.0
W-001228,MP-RJ-003,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 1,Sanitation,Community Sanitation,IA-RJ-006,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-06-26,2025-07-08,2025-07-29,2026-03-22,2025-08-18,2312000,2462000,2425000.0,1.064878892733564,1.0488754325259515,0.9849715678310317,12.0,236.0,21.0,6,2444000,1,598000.0,407333.3333333333,0.24468085106382978,1.0,2025-09-23,2026-08-08,24.0,1,True,0,100.78350515463919,19000.0,0.7835051546391752,3,2025-12-22,2026-08-31,100.0,100.8,100.0,0.7999999999999972,0.0,1.0,0,0.0,0,8.738095238095239,True,379.0,-163.0,,1.6906779661016949,1,True,2026-08-31,False,False,False,False,False,,378.0,162.0,100.0,2444000,0,0.0
W-001229,MP-KA-003,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 1,Renewable Energy,Solar Public Facility,IA-KA-004,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2024-12-28,2025-02-02,2025-02-28,2026-01-01,2025-04-04,1268000,1274000,1270000.0,1.0047318611987381,1.001577287066246,0.9968602825745683,36.0,307.0,26.0,1,1247000,1,1247000.0,1247000.0,1.0,1.0,2026-03-16,2026-03-16,169.0,0,False,0,98.18897637795276,0.0,0.0,3,2025-09-22,2026-08-31,91.1,98.2,100.0,7.1000000000000085,8.900000000000006,1.0,0,0.0,0,5.405247813411078,True,515.0,-243.0,243.0,1.791530944625407,0,False,,False,False,False,False,False,,,,91.1,1247000,0,0.0
W-001230,MP-TS-003,Telangana,Telangana Demo Constituency 3,Telangana Demo District 2,Roads & Bridges,CC Road,IA-TS-004,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2024-04-12,2024-05-25,2024-06-04,2025-05-10,2024-06-03,4096000,3909000,3915000.0,0.954345703125,0.955810546875,1.0015349194167307,43.0,340.0,10.0,6,1805000,1,402000.0,300833.3333333333,0.2227146814404432,1.0,2024-09-05,2025-07-11,417.0,0,False,0,46.10472541507024,0.0,0.0,7,2024-09-28,2026-08-31,50.9,46.1,100.0,-4.799999999999997,49.1,1.0,0,0.0,0,2.0,True,820.0,-479.0,479.0,2.4088235294117646,0,False,,False,False,False,False,False,,,,50.9,1805000,0,0.0
W-001231,MP-MH-001,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 2,Education,School Classroom,IA-MH-004,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2024-07-25,2024-08-21,2024-09-26,2025-08-20,2024-10-31,733000,768000,794000.0,1.0477489768076398,1.0832196452933152,1.0338541666666667,27.0,328.0,36.0,5,490000,1,115000.0,98000.0,0.23469387755102042,1.0,2025-04-06,2026-01-14,230.0,0,False,0,61.712846347607055,0.0,0.0,4,2025-04-16,2026-08-31,69.4,61.7,100.0,-7.700000000000003,30.599999999999994,1.0,0,0.0,0,3.1792828685258963,True,670.0,-377.0,377.0,2.149390243902439,0,False,,False,False,False,False,False,,,,69.4,490000,0,0.0
W-001232,MP-MH-003,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 3,Health,Public Health Facility,IA-MH-004,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2026-02-03,2026-03-18,2026-04-16,2027-03-05,2026-05-13,835000,794000,809000.0,0.9508982035928144,0.9688622754491018,1.0188916876574308,43.0,323.0,29.0,6,325000,1,70000.0,54166.666666666664,0.2153846153846154,1.0,2026-05-23,2026-08-04,28.0,0,False,0,40.17305315203956,0.0,0.0,8,2026-05-26,2026-08-31,41.0,40.2,34.1,-0.7999999999999972,-6.899999999999999,1.0,1,7.0,0,11.412371134020617,True,111.0,185.0,0.0,0.42724458204334365,0,False,,False,False,False,False,False,,,,41.0,325000,0,0.0
W-001233,MP-TS-005,Telangana,Telangana Demo Constituency 5,Telangana Demo District 4,Drinking Water,Water Tank,IA-TS-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-10-15,2024-11-02,2024-11-09,2025-06-22,2024-12-13,1552000,1597000,1657000.0,1.0289948453608246,1.0676546391752577,1.0375704445835943,18.0,225.0,7.0,1,1530000,1,1530000.0,1530000.0,1.0,1.0,2025-06-03,2025-06-03,455.0,1,True,0,92.33554616777309,0.0,0.0,3,2025-07-09,2026-08-31,100.0,92.3,100.0,-7.700000000000003,0.0,1.0,0,0.0,0,5.332535885167464,True,627.0,-436.0,,2.937777777777778,1,True,2026-08-31,False,False,False,True,False,,626.0,435.0,100.0,1530000,0,0.0
W-001234,MP-RJ-003,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 1,Sports,Playground Development,IA-RJ-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-07-15,2025-08-05,2025-09-04,2026-07-21,2025-10-09,1199000,1138000,1158000.0,0.9491242702251876,0.9658048373644704,1.0175746924428823,21.0,320.0,30.0,6,1104000,1,226000.0,184000.0,0.20471014492753623,1.0,2025-12-01,2026-08-29,3.0,1,True,0,95.33678756476684,0.0,0.0,4,2025-12-29,2026-08-31,100.0,95.3,100.0,-4.700000000000003,0.0,1.0,0,0.0,0,9.587755102040816,True,327.0,-42.0,,1.13125,1,True,2026-08-31,False,False,False,False,False,,326.0,41.0,100.0,1104000,0,0.0
W-001235,MP-OD-002,Odisha,Odisha Demo Constituency 2,Odisha Demo District 1,Renewable Energy,Solar Street Lights,IA-OD-005,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-05-21,2023-06-07,2023-06-23,2024-06-12,2023-06-26,916000,862000,867000.0,0.9410480349344978,0.9465065502183406,1.005800464037123,17.0,355.0,16.0,2,924000,1,537000.0,462000.0,0.5811688311688312,1.0,2023-09-28,2023-10-25,1042.0,1,True,0,106.57439446366782,57000.0,6.5743944636678195,5,2024-02-13,2026-08-31,100.0,106.6,100.0,6.599999999999994,0.0,1.0,0,0.0,0,2.6999999999999997,True,1163.0,-811.0,,3.284507042253521,1,True,2026-08-31,False,False,False,False,False,,1162.0,810.0,100.0,924000,0,0.0
W-001236,MP-OD-005,Odisha,Odisha Demo Constituency 5,Odisha Demo District 1,Community Infrastructure,Community Hall,IA-OD-005,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-12-09,2025-01-17,2025-02-26,2025-11-15,2025-03-13,3766000,3727000,3689000.0,0.9896441848114711,0.9795539033457249,0.9898041320096592,39.0,262.0,40.0,1,3873000,1,3873000.0,3873000.0,1.0,1.0,2025-10-07,2025-10-07,329.0,1,True,0,104.98780157224179,184000.0,4.9878015722418,7,2025-05-28,2026-08-31,100.0,105.0,100.0,5.0,0.0,1.0,0,0.0,0,5.536956521739131,True,537.0,-290.0,,2.1068702290076335,1,True,2026-08-31,False,False,False,False,False,,536.0,289.0,100.0,3873000,0,0.0
W-001237,MP-TS-003,Telangana,Telangana Demo Constituency 3,Telangana Demo District 1,Education,Library Room,IA-TS-002,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-02-17,2024-03-02,2024-03-18,2024-09-15,2024-04-20,903000,912000,935000.0,1.0099667774086378,1.035437430786268,1.025219298245614,14.0,181.0,16.0,3,943000,1,434000.0,314333.3333333333,0.4602332979851538,1.0,2024-06-07,2024-09-20,711.0,1,True,0,100.85561497326204,8000.0,0.8556149732620321,8,2024-08-05,2026-08-31,100.0,100.9,100.0,0.9000000000000057,0.0,1.0,0,0.0,0,3.734126984126984,True,864.0,-716.0,,4.955801104972376,1,True,2026-08-31,True,False,False,False,False,943000.0,863.0,715.0,100.0,943000,0,0.0
W-001238,MP-OD-006,Odisha,Odisha Rajya Sabha Seat,Odisha Demo District 2,Roads & Bridges,Rural Road,IA-OD-006,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-11-22,2024-12-23,2025-01-08,2025-10-14,2025-01-10,2089000,2125000,2097000.0,1.0172331258975587,1.0038295835327908,0.9868235294117647,31.0,279.0,16.0,4,2232000,1,697000.0,558000.0,0.31227598566308246,1.0,2025-02-12,2026-01-28,216.0,1,True,0,106.43776824034335,135000.0,6.437768240343347,6,2025-04-19,2026-08-31,100.0,106.4,100.0,6.400000000000006,0.0,1.0,0,0.0,0,5.038076152304609,True,599.0,-322.0,,2.154121863799283,1,True,2026-08-31,False,False,False,False,False,,598.0,321.0,100.0,2232000,0,0.0
