group_type,group_value,metric,month,current_value,current_event_count,baseline_month_count,historical_event_support,median,mad,q1,q3,iqr,p10,p90,robust_z,deviation_method,ewma,trend_deviation_flag
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanction_work_count,2026-05,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.009643727429948014,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanction_work_count,2026-06,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.00675060920096361,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanction_work_count,2026-07,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.004725426440674527,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanction_work_count,2026-08,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.0033077985084721687,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2023-07,1002000.0,1,0,0,,,,,,,,,INSUFFICIENT_PRIOR_MONTHS,1002000.0,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2023-08,0.0,0,1,1,1002000.0,0.0,1002000.0,1002000.0,0.0,1002000.0,1002000.0,,INSUFFICIENT_PRIOR_MONTHS,701400.0,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2023-09,1516000.0,1,2,1,501000.0,501000.0,250500.0,751500.0,501000.0,100200.0,901800.0,,INSUFFICIENT_PRIOR_MONTHS,945780.0,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2023-10,2187000.0,1,3,2,1002000.0,514000.0,501000.0,1259000.0,758000.0,200400.0,1413200.0,,INSUFFICIENT_PRIOR_MONTHS,1318146.0,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2023-11,0.0,0,4,3,1259000.0,592500.0,751500.0,1683750.0,932250.0,300600.00000000006,1985700.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,922702.2,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2023-12,2978000.0,1,5,3,1002000.0,1002000.0,0.0,1516000.0,1516000.0,0.0,1918600.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1539291.54,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2024-01,0.0,0,6,4,1259000.0,1093500.0,250500.0,2019250.0,1768750.0,0.0,2582500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1077504.078,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2024-02,2909000.0,1,6,3,758000.0,758000.0,0.0,2019250.0,2019250.0,0.0,2582500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1626952.8546,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2024-03,0.0,0,6,4,1851500.0,1092000.0,379000.0,2728500.0,2349500.0,0.0,2943500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1138866.99822,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2024-04,0.0,0,6,3,1093500.0,1093500.0,0.0,2728500.0,2728500.0,0.0,2943500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,797206.898754,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2024-05,0.0,0,6,2,0.0,0.0,0.0,2181750.0,2181750.0,0.0,2943500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,558044.8291278,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2024-06,0.0,0,6,2,0.0,0.0,0.0,2181750.0,2181750.0,0.0,2943500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,390631.38038945996,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2024-07,0.0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1454500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,273441.96627262194,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2024-08,0.0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1454500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,191409.37639083536,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2024-09,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,133986.56347358474,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2024-10,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,93790.59443150931,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2024-11,1827000.0,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,613753.4161020565,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2024-12,2170000.0,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,913500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1080627.3912714396,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2025-01,4963000.0,2,6,3,0.0,0.0,0.0,1370250.0,1370250.0,0.0,1998500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,2245339.1738900077,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2025-02,0.0,0,6,5,913500.0,913500.0,0.0,2084250.0,2084250.0,0.0,3566500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1571737.4217230054,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2025-03,0.0,0,6,5,913500.0,913500.0,0.0,2084250.0,2084250.0,0.0,3566500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1100216.1952061036,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2025-04,0.0,0,6,5,913500.0,913500.0,0.0,2084250.0,2084250.0,0.0,3566500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,770151.3366442724,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2025-05,0.0,0,6,5,913500.0,913500.0,0.0,2084250.0,2084250.0,0.0,3566500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,539105.9356509907,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2025-06,1079000.0,1,6,3,0.0,0.0,0.0,1627500.0,1627500.0,0.0,3566500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,701074.1549556935,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2025-07,0.0,0,6,3,0.0,0.0,0.0,809250.0,809250.0,0.0,3021000.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,490751.9084689854,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2025-08,0.0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,539500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,343526.33592828974,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2025-09,0.0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,539500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,240468.4351498028,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2025-10,0.0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,539500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,168327.90460486195,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2025-11,0.0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,539500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,117829.53322340336,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2025-12,0.0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,539500.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,82480.67325638235,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2026-01,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,57736.47127946764,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2026-02,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,40415.52989562735,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2026-03,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,28290.87092693914,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2026-04,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,19803.609648857397,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2026-05,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,13862.526754200177,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2026-06,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,9703.768727940123,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2026-07,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,6792.638109558086,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sports,sanctioned_amount_inr,2026-08,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,4754.84667669066,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2024-01,1.0,1,0,0,,,,,,,,,INSUFFICIENT_PRIOR_MONTHS,1.0,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2024-02,0.0,0,1,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,INSUFFICIENT_PRIOR_MONTHS,0.7,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2024-03,2.0,2,2,1,0.5,0.5,0.25,0.75,0.5,0.1,0.9,,INSUFFICIENT_PRIOR_MONTHS,1.0899999999999999,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2024-04,0.0,0,3,3,1.0,1.0,0.5,1.5,1.0,0.2,1.8,,INSUFFICIENT_PRIOR_MONTHS,0.7629999999999999,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2024-05,2.0,2,4,3,0.5,0.5,0.0,1.25,1.25,0.0,1.7000000000000002,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1.1340999999999999,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2024-06,0.0,0,5,5,1.0,1.0,0.0,2.0,2.0,0.0,2.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.7938699999999999,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2024-07,0.0,0,6,5,0.5,0.5,0.0,1.75,1.75,0.0,2.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.5557089999999999,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2024-08,4.0,4,6,4,0.0,0.0,0.0,1.5,1.5,0.0,2.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1.5889962999999998,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2024-09,1.0,1,6,8,1.0,1.0,0.0,2.0,2.0,0.0,3.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1.4122974099999999,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2024-10,0.0,0,6,7,0.5,0.5,0.0,1.75,1.75,0.0,3.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.9886081869999999,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2024-11,0.0,0,6,7,0.5,0.5,0.0,1.75,1.75,0.0,3.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.6920257308999999,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2024-12,3.0,3,6,5,0.0,0.0,0.0,0.75,0.75,0.0,2.5,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1.3844180116299998,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2025-01,1.0,1,6,8,0.5,0.5,0.0,2.5,2.5,0.0,3.5,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1.2690926081409997,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2025-02,3.0,3,6,9,1.0,1.0,0.25,2.5,2.25,0.0,3.5,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1.7883648256986997,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2025-03,2.0,2,6,8,1.0,1.0,0.25,2.5,2.25,0.0,3.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1.8518553779890898,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2025-04,2.0,2,6,9,1.5,1.5,0.25,2.75,2.5,0.0,3.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1.8962987645923626,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2025-05,1.0,1,6,11,2.0,1.0,1.25,2.75,1.5,0.5,3.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1.6274091352146538,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2025-06,2.0,2,6,12,2.0,1.0,1.25,2.75,1.5,1.0,3.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1.7391863946502575,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2025-07,4.0,4,6,11,2.0,0.5,1.25,2.0,0.75,1.0,2.5,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,2.41743047625518,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2025-08,3.0,3,6,14,2.0,0.5,2.0,2.75,0.75,1.5,3.5,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,2.5922013333786262,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2025-09,5.0,5,6,14,2.0,0.5,2.0,2.75,0.75,1.5,3.5,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,3.314540933365038,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2025-10,2.0,2,6,17,2.5,1.0,2.0,3.75,1.75,1.5,4.5,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,2.9201786533555265,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2025-11,4.0,4,6,17,2.5,1.0,2.0,3.75,1.75,1.5,4.5,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,3.2441250573488682,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2025-12,4.0,4,6,20,3.5,1.0,2.25,4.0,1.75,2.0,4.5,0.33725,MAD,3.470887540144208,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2026-01,3.0,3,6,22,4.0,0.5,3.25,4.0,0.75,2.5,4.5,-1.349,MAD,3.3296212781009453,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2026-02,5.0,5,6,21,3.5,0.5,3.0,4.0,1.0,2.5,4.5,2.0235,MAD,3.8307348946706616,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2026-03,6.0,6,6,23,4.0,1.0,3.25,4.75,1.5,2.5,5.0,1.349,MAD,4.481514426269463,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2026-04,4.0,4,6,24,4.0,1.0,3.25,4.75,1.5,2.5,5.5,0.0,MAD,4.337060098388624,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2026-05,3.0,3,6,26,4.0,0.5,4.0,4.75,0.75,3.5,5.5,-1.349,MAD,3.9359420688720363,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2026-06,4.0,4,6,25,4.0,1.0,3.25,4.75,1.5,3.0,5.5,0.0,MAD,3.9551594482104253,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2026-07,1.0,1,6,25,4.0,1.0,3.25,4.75,1.5,3.0,5.5,-2.0235,MAD,3.068611613747297,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,2026-08,17.0,17,6,23,4.0,1.0,3.25,4.75,1.5,2.0,5.5,8.7685,MAD,7.2480281296231075,True
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2023-04,1.0,1,0,0,,,,,,,,,INSUFFICIENT_PRIOR_MONTHS,1.0,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2023-05,0.0,0,1,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,INSUFFICIENT_PRIOR_MONTHS,0.7,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2023-06,2.0,2,2,1,0.5,0.5,0.25,0.75,0.5,0.1,0.9,,INSUFFICIENT_PRIOR_MONTHS,1.0899999999999999,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2023-07,3.0,3,3,3,1.0,1.0,0.5,1.5,1.0,0.2,1.8,,INSUFFICIENT_PRIOR_MONTHS,1.6629999999999998,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2023-08,1.0,1,4,6,1.5,1.0,0.75,2.25,1.5,0.30000000000000004,2.7,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1.4640999999999997,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2023-09,0.0,0,5,7,1.0,1.0,1.0,2.0,1.0,0.4,2.6,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,1.0248699999999997,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2023-10,0.0,0,6,7,1.0,1.0,0.25,1.75,1.5,0.0,2.5,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.7174089999999997,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2023-11,0.0,0,6,6,0.5,0.5,0.0,1.75,1.75,0.0,2.5,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.5021862999999998,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2023-12,1.0,1,6,6,0.5,0.5,0.0,1.75,1.75,0.0,2.5,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.6515304099999998,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2024-01,1.0,1,6,5,0.5,0.5,0.0,1.0,1.0,0.0,2.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.7560712869999998,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2024-02,0.0,0,6,3,0.5,0.5,0.0,1.0,1.0,0.0,1.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.5292499008999998,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2024-03,1.0,1,6,2,0.0,0.0,0.0,0.75,0.75,0.0,1.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.6704749306299997,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2024-04,1.0,1,6,3,0.5,0.5,0.0,1.0,1.0,0.0,1.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.7693324514409998,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2024-05,0.0,0,6,4,1.0,0.0,0.25,1.0,0.75,0.0,1.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.5385327160086998,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2024-06,0.0,0,6,4,1.0,0.0,0.25,1.0,0.75,0.0,1.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.37697290120608984,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2024-07,0.0,0,6,3,0.5,0.5,0.0,1.0,1.0,0.0,1.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.26388103084426284,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2024-08,1.0,1,6,2,0.0,0.0,0.0,0.75,0.75,0.0,1.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.484716721590984,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2024-09,0.0,0,6,3,0.5,0.5,0.0,1.0,1.0,0.0,1.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.3393017051136888,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2024-10,1.0,1,6,2,0.0,0.0,0.0,0.75,0.75,0.0,1.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.5375111935795821,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2024-11,1.0,1,6,2,0.0,0.0,0.0,0.75,0.75,0.0,1.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.6762578355057074,False
DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,recommendation_work_count,2024-12,0.0,0,6,3,0.5,0.5,0.0,1.0,1.0,0.0,1.0,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,0.47338048485399514,False
