work_id,lifecycle_stage,review_priority_score_0_100,review_priority_band,review_priority_rank_overall,review_priority_rank_within_lifecycle,fusion_evidence_coverage_pct,top_contributor_1_family,top_contributor_1_points,top_contributor_1_summary,top_contributor_2_family,top_contributor_2_points,top_contributor_2_summary,top_contributor_3_family,top_contributor_3_points,top_contributor_3_summary,has_duplicate_review_candidate,has_payment_evidence,has_compliance_review,has_deterministic_non_compliant_evidence,already_overdue_as_of,already_over_sanction_as_of,cost_prediction_available
W-001443,COMPLETION,52.038181,HIGH,941,889,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 5.823; persistence boost 0 points.,ANOMALY,4.605809,Within-lifecycle statistical unusualness percentile 57.573; not a probability.,False,True,True,False,False,False,False
W-001444,COMPLETION,55.26445,HIGH,631,592,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,13.033175,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 65.166; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,7.189781,state_name=Rajasthan|district=Rajasthan Demo District 4 context; strongest metric progress_report_count; signed robust z 16.778.,False,True,True,False,False,False,False
W-001445,COMPLETION,47.825877,MEDIUM,1276,1201,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.029197,state_name=Odisha|district=Odisha Demo District 2 context; strongest metric progress_report_count; signed robust z 20.347.,ANOMALY,5.79668,Within-lifecycle statistical unusualness percentile 72.459; not a probability.,False,False,True,False,False,False,False
W-001446,COMPLETION,41.600569,MEDIUM,1849,1702,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,7.189781,state_name=Rajasthan|district=Rajasthan Demo District 4 context; strongest metric progress_report_count; signed robust z 16.778.,PAYMENT_EXECUTION,2.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 10.000; persistence boost 10 points.,False,False,True,False,False,False,False
W-001447,COMPLETION,57.25449,HIGH,486,452,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,ANOMALY,7.688797,Within-lifecycle statistical unusualness percentile 96.110; not a probability.,False,True,True,False,False,False,False
W-001448,COMPLETION,63.706184,HIGH,171,152,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,18.709546,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 93.548; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.751825,state_name=Telangana|district=Telangana Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 14.839.,False,True,True,False,False,False,False
W-001449,COMPLETION,54.122801,HIGH,733,690,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.995261,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 64.976; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.189781,state_name=Rajasthan|district=Rajasthan Demo District 4 context; strongest metric progress_report_count; signed robust z 16.778.,False,True,True,False,False,False,False
W-001450,COMPLETION,59.962032,HIGH,340,313,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,ANOMALY,6.585062,Within-lifecycle statistical unusualness percentile 82.313; not a probability.,False,True,True,False,False,False,False
W-001451,COMPLETION,59.777268,HIGH,350,321,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,17.463778,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 87.319; persistence boost 10 points.,ANOMALY,6.572614,Within-lifecycle statistical unusualness percentile 82.158; not a probability.,False,True,True,False,False,False,False
W-001452,COMPLETION,42.803344,MEDIUM,1757,1622,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.284672,state_name=Rajasthan|district=Rajasthan Demo District 1 context; strongest metric progress_report_count; signed robust z 22.146.,PAYMENT_EXECUTION,2.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 10.000; persistence boost 10 points.,False,False,True,False,False,False,False
W-001453,EXECUTION,37.744318,MEDIUM,2086,179,100,OBSERVED_CONDITIONS,13.634686,"Observed overdue=True (days=318.0, score=68.173); observed over sanction=False (overrun_pct=0.0, score=0.000).",PAYMENT_EXECUTION,11.690928,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 46.764; persistence boost 10 points.,COMPLIANCE,6.0,Strongest actionable compliance result REVIEW/WARNING under rule MPLADS-3.2.12-COMPLETION-LIMIT.,False,False,True,False,True,False,True
W-001454,COMPLETION,54.765599,HIGH,678,638,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,16.177387,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 80.887; persistence boost 10 points.,ANOMALY,4.580913,Within-lifecycle statistical unusualness percentile 57.261; not a probability.,False,True,True,False,False,False,False
W-001455,COMPLETION,55.367616,HIGH,618,580,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,17.382532,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 86.913; persistence boost 10 points.,ANOMALY,4.360996,Within-lifecycle statistical unusualness percentile 54.512; not a probability.,False,True,True,False,False,False,False
W-001456,COMPLETION,47.14458,MEDIUM,1342,1262,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,10.223426,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 51.117; persistence boost 0 points.,ANOMALY,3.240664,Within-lifecycle statistical unusualness percentile 40.508; not a probability.,False,True,True,False,False,False,False
W-001457,EXECUTION,16.199057,LOW,2692,543,100,PEER_DEVIATION,9.053254,1 peer-outlier metric(s); strongest max_physical_progress_drop_pct_as_of has absolute robust deviation 23.383.,COST_OVERRUN_PREDICTION,3.0,Weak secondary raw-XGBoost serving percentile 60.000; calibrated output excluded.,ANOMALY,2.125,Within-lifecycle statistical unusualness percentile 21.250; not a probability.,False,False,False,False,False,False,True
W-001458,EXECUTION,6.876688,LOW,2951,763,100,COST_OVERRUN_PREDICTION,4.96875,Weak secondary raw-XGBoost serving percentile 99.375; calibrated output excluded.,OPERATIONAL_TREND_CONTEXT,1.870438,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 8.544.,ANOMALY,0.0375,Within-lifecycle statistical unusualness percentile 0.375; not a probability.,False,False,False,False,False,False,True
W-001459,EXECUTION,24.826393,LOW,2441,366,100,ANOMALY,6.1,Within-lifecycle statistical unusualness percentile 61.000; not a probability.,COMPLIANCE,6.0,Strongest actionable compliance result REVIEW/WARNING under rule MPLADS-3.2.12-COMPLETION-LIMIT.,COST_OVERRUN_PREDICTION,4.21875,Weak secondary raw-XGBoost serving percentile 84.375; calibrated output excluded.,False,False,True,False,False,False,True
W-001460,COMPLETION,67.237053,HIGH,83,74,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,8.722628,state_name=Telangana|district=Telangana Demo District 3 context; strongest metric progress_report_count; signed robust z 25.766.,False,True,True,False,False,False,False
W-001461,PRE_SANCTION,25.979974,MEDIUM,2393,127,100,OPERATIONAL_TREND_CONTEXT,16.277372,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 20.910.,ANOMALY,9.702602,Within-lifecycle statistical unusualness percentile 32.342; not a probability.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-001462,COMPLETION,43.898794,MEDIUM,1652,1533,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,7.037238,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 35.186; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,4.708029,state_name=Telangana|district=Telangana Demo District 4|sector=Health context; strongest metric progress_report_count; signed robust z 9.893.,False,True,True,False,False,False,False
W-001463,COMPLETION,59.967151,HIGH,339,312,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,18.926202,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 94.631; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.094891,state_name=Rajasthan|district=Rajasthan Demo District 3 context; strongest metric progress_report_count; signed robust z 13.288.,False,True,True,False,False,False,False
W-001464,COMPLETION,48.868819,MEDIUM,1194,1126,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,9.894381,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 49.472; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,4.671533,state_name=Telangana|district=Telangana Demo District 4|sector=Sanitation context; strongest metric progress_report_count; signed robust z 9.780.,False,True,True,False,False,False,False
W-001465,EXECUTION,17.365648,LOW,2659,518,100,COMPLIANCE,6.0,Strongest actionable compliance result REVIEW/WARNING under rule MPLADS-3.2.12-COMPLETION-LIMIT.,ANOMALY,5.4,Within-lifecycle statistical unusualness percentile 54.000; not a probability.,OPERATIONAL_TREND_CONTEXT,3.521898,state_name=Maharashtra|district=Maharashtra Demo District 3 context; strongest metric progress_report_count; signed robust z 15.813.,False,False,True,False,False,False,True
W-001466,PRE_SANCTION,23.579084,LOW,2467,159,100,OPERATIONAL_TREND_CONTEXT,17.445255,state_name=Telangana|district=Telangana Demo District 3 context; strongest metric progress_report_count; signed robust z 25.766.,ANOMALY,6.133829,Within-lifecycle statistical unusualness percentile 20.446; not a probability.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-001467,COMPLETION,51.25031,HIGH,1014,959,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 47.393; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,3.959854,state_name=Telangana|district=Telangana Demo District 2|sector=Health context; strongest metric progress_report_count; signed robust z 8.768.,False,True,True,False,False,False,False
W-001468,COMPLETION,46.205591,MEDIUM,1436,1345,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,6.767635,Within-lifecycle statistical unusualness percentile 84.595; not a probability.,OPERATIONAL_TREND_CONTEXT,5.437956,state_name=Telangana|district=Telangana Demo District 2|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 11.691.,False,False,True,False,False,False,False
W-001469,COMPLETION,50.035906,HIGH,1102,1043,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,ANOMALY,4.813278,Within-lifecycle statistical unusualness percentile 60.166; not a probability.,False,True,True,False,False,False,False
W-001470,COMPLETION,51.70059,HIGH,972,918,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,15.274204,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 76.371; persistence boost 0 points.,ANOMALY,2.419087,Within-lifecycle statistical unusualness percentile 30.239; not a probability.,False,True,True,False,False,False,False
W-001471,PRE_SANCTION,5.130112,LOW,2977,263,100,ANOMALY,5.130112,Within-lifecycle statistical unusualness percentile 17.100; not a probability.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,DUPLICATE_REVIEW,0.0,No corroborated Day-4.1 duplicate review candidate.,False,False,False,False,False,False,False
W-001472,COMPLETION,67.48254,HIGH,77,68,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,16.908599,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 84.543; persistence boost 10 points.,ANOMALY,7.742739,Within-lifecycle statistical unusualness percentile 96.784; not a probability.,False,True,True,False,False,False,False
W-001473,COMPLETION,41.745041,MEDIUM,1837,1691,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,7.043796,state_name=Maharashtra|district=Maharashtra Demo District 3 context; strongest metric progress_report_count; signed robust z 15.813.,PAYMENT_EXECUTION,2.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 10.000; persistence boost 10 points.,False,False,True,False,False,False,False
W-001474,PRE_SANCTION,11.571378,LOW,2824,248,100,OPERATIONAL_TREND_CONTEXT,11.459854,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 12.478.,ANOMALY,0.111524,Within-lifecycle statistical unusualness percentile 0.372; not a probability.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-001475,PRE_SANCTION,27.491249,MEDIUM,2355,117,100,ANOMALY,20.520446,Within-lifecycle statistical unusualness percentile 68.401; not a probability.,OPERATIONAL_TREND_CONTEXT,6.970803,state_name=Karnataka|district=Karnataka Demo District 4|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 8.094.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-001476,PRE_SANCTION,12.125065,LOW,2809,245,100,OPERATIONAL_TREND_CONTEXT,9.671533,state_name=Telangana|district=Telangana Demo District 3|sector=Health context; strongest metric progress_report_count; signed robust z 10.117.,ANOMALY,2.453532,Within-lifecycle statistical unusualness percentile 8.178; not a probability.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
