payment_id,work_id,vendor_id,payment_request_date,authorization_date,payment_release_date,payment_amount_inr,payment_stage,invoice_number,cumulative_expenditure_inr,payment_status,payment_mode,pfms_reference,authorized_by_agency_id,concurrence_authority,is_final_payment,source_type,synthetic_marker
P-W-001326-02,W-001326,VN-MH-001,2025-06-01,2025-06-04,2025-06-04,187000,Stage 2,INV-1326-02,278000,Released,PFMS/CNA Demo,DEMO-PFMS-47924941,IA-MH-004,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001326-03,W-001326,VN-MH-001,2025-10-19,2025-10-26,2025-10-27,123000,Stage 3,INV-1326-03,401000,Released,PFMS/CNA Demo,DEMO-PFMS-76968454,IA-MH-004,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001326-04,W-001326,VN-MH-001,2025-12-19,2025-12-25,2025-12-25,186000,Stage 4,INV-1326-04,587000,Released,PFMS/CNA Demo,DEMO-PFMS-12903313,IA-MH-004,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001326-05,W-001326,VN-MH-001,2025-12-25,2025-12-30,2026-01-01,77000,Stage 5,INV-1326-05,664000,Released,PFMS/CNA Demo,DEMO-PFMS-66694348,IA-MH-004,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001326-06,W-001326,VN-MH-001,2026-04-16,2026-04-17,2026-04-17,93000,Stage 6,INV-1326-06,757000,Released,PFMS/CNA Demo,DEMO-PFMS-71586863,IA-MH-004,Maharashtra Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001327-01,W-001327,VN-KA-010,2025-04-15,2025-04-20,2025-04-20,3386000,Stage 1,INV-1327-01,3386000,Released,PFMS/CNA Demo,DEMO-PFMS-30684444,IA-KA-006,Karnataka Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001328-01,W-001328,VN-MH-010,2024-11-15,2024-11-20,2024-11-22,808000,Stage 1,INV-1328-01,808000,Released,PFMS/CNA Demo,DEMO-PFMS-72387268,IA-MH-005,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001328-02,W-001328,VN-MH-010,2025-01-29,2025-01-29,2025-01-31,652000,Stage 2,INV-1328-02,1460000,Released,PFMS/CNA Demo,DEMO-PFMS-37102416,IA-MH-005,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001328-03,W-001328,VN-MH-010,2025-01-26,2025-02-02,2025-02-04,800000,Stage 3,INV-1328-03,2260000,Released,PFMS/CNA Demo,DEMO-PFMS-89615402,IA-MH-005,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001328-04,W-001328,VN-MH-010,2025-03-16,2025-03-22,2025-03-22,744000,Stage 4,INV-1328-04,3004000,Released,PFMS/CNA Demo,DEMO-PFMS-95849696,IA-MH-005,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001328-05,W-001328,VN-MH-010,2025-04-20,2025-04-21,2025-04-23,656000,Stage 5,INV-1328-05,3660000,Released,PFMS/CNA Demo,DEMO-PFMS-52892999,IA-MH-005,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001328-06,W-001328,VN-MH-010,2025-06-05,2025-06-15,2025-06-15,507000,Stage 6,INV-1328-06,4167000,Released,PFMS/CNA Demo,DEMO-PFMS-94025685,IA-MH-005,Maharashtra Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001329-01,W-001329,VN-MH-008,2024-09-28,2024-09-29,2024-09-29,259000,Stage 1,INV-1329-01,259000,Released,PFMS/CNA Demo,DEMO-PFMS-87910748,IA-MH-006,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001329-02,W-001329,VN-MH-008,2024-09-19,2024-09-27,2024-09-29,305000,Stage 2,INV-1329-02,564000,Released,PFMS/CNA Demo,DEMO-PFMS-45575925,IA-MH-006,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001329-03,W-001329,VN-MH-008,2024-11-28,2024-12-04,2024-12-06,310000,Stage 3,INV-1329-03,874000,Released,PFMS/CNA Demo,DEMO-PFMS-54655457,IA-MH-006,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001329-04,W-001329,VN-MH-008,2025-09-07,2025-09-07,2025-09-10,239000,Stage 4,INV-1329-04,1113000,Released,PFMS/CNA Demo,DEMO-PFMS-79557906,IA-MH-006,Maharashtra Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001330-01,W-001330,VN-OD-002,2025-06-25,2025-06-30,2025-07-01,386000,Stage 1,INV-1330-01,386000,Released,PFMS/CNA Demo,DEMO-PFMS-98617586,IA-OD-001,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001330-02,W-001330,VN-OD-002,2025-07-08,2025-07-17,2025-07-17,291000,Stage 2,INV-1330-02,677000,Released,PFMS/CNA Demo,DEMO-PFMS-20570587,IA-OD-001,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001330-03,W-001330,VN-OD-002,2025-08-20,2025-08-22,2025-08-22,358000,Stage 3,INV-1330-03,1035000,Released,PFMS/CNA Demo,DEMO-PFMS-78899928,IA-OD-001,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001330-04,W-001330,VN-OD-002,2025-11-24,2025-11-30,2025-12-03,247000,Stage 4,INV-1330-04,1282000,Released,PFMS/CNA Demo,DEMO-PFMS-88888402,IA-OD-001,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001330-05,W-001330,VN-OD-002,2026-02-18,2026-02-20,2026-02-22,288000,Stage 5,INV-1330-05,1570000,Released,PFMS/CNA Demo,DEMO-PFMS-36973304,IA-OD-001,Odisha Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001331-01,W-001331,VN-AP-012,2026-06-23,2026-06-23,2026-06-25,1278000,Stage 1,INV-1331-01,1278000,Released,PFMS/CNA Demo,DEMO-PFMS-24700906,IA-AP-004,Andhra Pradesh Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001331-02,W-001331,VN-AP-012,2026-08-04,2026-08-05,2026-08-05,1582000,Stage 2,INV-1331-02,2860000,Released,PFMS/CNA Demo,DEMO-PFMS-34155536,IA-AP-004,Andhra Pradesh Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001332-01,W-001332,VN-OD-005,2025-05-24,2025-06-02,2025-06-02,1056000,Stage 1,INV-1332-01,1056000,Released,PFMS/CNA Demo,DEMO-PFMS-86752051,IA-OD-004,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001332-02,W-001332,VN-OD-005,2025-09-11,2025-09-12,2025-09-15,1674000,Stage 2,INV-1332-02,2730000,Released,PFMS/CNA Demo,DEMO-PFMS-27068973,IA-OD-004,Odisha Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001333-01,W-001333,VN-MH-012,2024-03-21,2024-03-27,2024-03-29,298000,Stage 1,INV-1333-01,298000,Released,PFMS/CNA Demo,DEMO-PFMS-88971752,IA-MH-003,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001333-02,W-001333,VN-MH-012,2024-04-11,2024-04-19,2024-04-21,388000,Stage 2,INV-1333-02,686000,Released,PFMS/CNA Demo,DEMO-PFMS-55297464,IA-MH-003,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001333-03,W-001333,VN-MH-012,2024-06-20,2024-06-25,2024-06-28,218000,Stage 3,INV-1333-03,904000,Released,PFMS/CNA Demo,DEMO-PFMS-33180139,IA-MH-003,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001333-04,W-001333,VN-MH-012,2024-07-15,2024-07-14,2024-07-17,263000,Stage 4,INV-1333-04,1167000,Released,PFMS/CNA Demo,DEMO-PFMS-60575854,IA-MH-003,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001333-05,W-001333,VN-MH-012,2024-10-06,2024-10-09,2024-10-12,432000,Stage 5,INV-1333-05,1599000,Released,PFMS/CNA Demo,DEMO-PFMS-66028040,IA-MH-003,Maharashtra Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001334-01,W-001334,VN-TS-012,2025-05-03,2025-05-02,2025-05-05,463000,Stage 1,INV-1334-01,463000,Released,PFMS/CNA Demo,DEMO-PFMS-25267251,IA-TS-005,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001334-02,W-001334,VN-TS-012,2025-05-22,2025-05-26,2025-05-29,347000,Stage 2,INV-1334-02,810000,Released,PFMS/CNA Demo,DEMO-PFMS-49064703,IA-TS-005,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001334-03,W-001334,VN-TS-012,2025-07-03,2025-07-04,2025-07-05,398000,Stage 3,INV-1334-03,1208000,Released,PFMS/CNA Demo,DEMO-PFMS-25320848,IA-TS-005,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001334-04,W-001334,VN-TS-012,2025-08-04,2025-08-11,2025-08-14,252000,Stage 4,INV-1334-04,1460000,Released,PFMS/CNA Demo,DEMO-PFMS-60206323,IA-TS-005,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001334-05,W-001334,VN-TS-012,2026-01-02,2026-01-05,2026-01-05,366000,Stage 5,INV-1334-05,1826000,Released,PFMS/CNA Demo,DEMO-PFMS-36486106,IA-TS-005,Telangana Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001335-01,W-001335,VN-AP-008,2023-12-31,2024-01-08,2024-01-08,1693000,Stage 1,INV-1335-01,1693000,Released,PFMS/CNA Demo,DEMO-PFMS-59958436,IA-AP-004,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001335-02,W-001335,VN-AP-008,2024-04-25,2024-04-30,2024-05-03,2911000,Stage 2,INV-1335-02,4604000,Released,PFMS/CNA Demo,DEMO-PFMS-78300622,IA-AP-004,Andhra Pradesh Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001337-01,W-001337,VN-MH-008,2024-11-27,2024-12-02,2024-12-04,1643000,Stage 1,INV-1337-01,1643000,Released,PFMS/CNA Demo,DEMO-PFMS-70741052,IA-MH-006,Maharashtra Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001337-02,W-001337,VN-MH-008,2025-02-28,2025-03-04,2025-03-04,2939000,Stage 2,INV-1337-02,4582000,Released,PFMS/CNA Demo,DEMO-PFMS-81258919,IA-MH-006,Maharashtra Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001338-01,W-001338,VN-OD-001,2026-01-02,2026-01-07,2026-01-07,259000,Stage 1,INV-1338-01,259000,Released,PFMS/CNA Demo,DEMO-PFMS-87852168,IA-OD-003,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001338-02,W-001338,VN-OD-001,2026-04-06,2026-04-11,2026-04-11,561000,Stage 2,INV-1338-02,820000,Released,PFMS/CNA Demo,DEMO-PFMS-55262032,IA-OD-003,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001338-03,W-001338,VN-OD-001,2026-04-21,2026-04-29,2026-04-29,359000,Stage 3,INV-1338-03,1179000,Released,PFMS/CNA Demo,DEMO-PFMS-31311828,IA-OD-003,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001338-04,W-001338,VN-OD-001,2026-05-08,2026-05-15,2026-05-16,306000,Stage 4,INV-1338-04,1485000,Released,PFMS/CNA Demo,DEMO-PFMS-96282126,IA-OD-003,Odisha Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001339-01,W-001339,VN-TS-008,2026-06-07,2026-06-12,2026-06-15,183000,Stage 1,INV-1339-01,183000,Released,PFMS/CNA Demo,DEMO-PFMS-99888884,IA-TS-001,Telangana Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001339-02,W-001339,VN-TS-008,2026-06-16,2026-06-21,2026-06-22,197000,Stage 2,INV-1339-02,380000,Released,PFMS/CNA Demo,DEMO-PFMS-78436694,IA-TS-001,Telangana Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001339-03,W-001339,VN-TS-008,2026-06-29,2026-07-04,2026-07-04,113000,Stage 3,INV-1339-03,493000,Released,PFMS/CNA Demo,DEMO-PFMS-84219719,IA-TS-001,Telangana Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001339-04,W-001339,VN-TS-008,2026-07-03,2026-07-12,2026-07-13,96000,Stage 4,INV-1339-04,589000,Released,PFMS/CNA Demo,DEMO-PFMS-98773882,IA-TS-001,Telangana Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001339-05,W-001339,VN-TS-008,2026-08-02,2026-08-02,2026-08-05,153000,Stage 5,INV-1339-05,742000,Released,PFMS/CNA Demo,DEMO-PFMS-59145293,IA-TS-001,Telangana Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001339-06,W-001339,VN-TS-008,2026-08-09,2026-08-11,2026-08-13,127000,Stage 6,INV-1339-06,869000,Released,PFMS/CNA Demo,DEMO-PFMS-80849969,IA-TS-001,Telangana Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001340-01,W-001340,VN-OD-002,2024-06-17,2024-06-22,2024-06-24,4485000,Stage 1,INV-1340-01,4485000,Released,PFMS/CNA Demo,DEMO-PFMS-38329361,IA-OD-003,Odisha Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001341-01,W-001341,VN-RJ-009,2025-06-20,2025-06-23,2025-06-25,1738000,Stage 1,INV-1341-01,1738000,Released,PFMS/CNA Demo,DEMO-PFMS-92545653,IA-RJ-001,Rajasthan Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001342-01,W-001342,VN-RJ-011,2025-04-09,2025-04-11,2025-04-13,345000,Stage 1,INV-1342-01,345000,Released,PFMS/CNA Demo,DEMO-PFMS-65006936,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001342-02,W-001342,VN-RJ-011,2025-04-28,2025-05-03,2025-05-05,445000,Stage 2,INV-1342-02,790000,Released,PFMS/CNA Demo,DEMO-PFMS-40870647,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001342-03,W-001342,VN-RJ-011,2025-05-25,2025-05-31,2025-06-02,168000,Stage 3,INV-1342-03,958000,Released,PFMS/CNA Demo,DEMO-PFMS-53996933,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001342-04,W-001342,VN-RJ-011,2025-06-12,2025-06-11,2025-06-14,342000,Stage 4,INV-1342-04,1300000,Released,PFMS/CNA Demo,DEMO-PFMS-19851294,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001342-05,W-001342,VN-RJ-011,2026-01-01,2026-01-06,2026-01-06,343000,Stage 5,INV-1342-05,1643000,Released,PFMS/CNA Demo,DEMO-PFMS-86759920,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001342-06,W-001342,VN-RJ-011,2026-01-16,2026-01-19,2026-01-21,240000,Stage 6,INV-1342-06,1883000,Released,PFMS/CNA Demo,DEMO-PFMS-31205723,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001343-01,W-001343,VN-OD-001,2024-08-16,2024-08-16,2024-08-17,548000,Stage 1,INV-1343-01,548000,Released,PFMS/CNA Demo,DEMO-PFMS-22067887,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001343-02,W-001343,VN-OD-001,2024-12-25,2024-12-25,2024-12-27,548000,Stage 2,INV-1343-02,1096000,Released,PFMS/CNA Demo,DEMO-PFMS-40740470,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001343-03,W-001343,VN-OD-001,2025-03-02,2025-03-11,2025-03-11,517000,Stage 3,INV-1343-03,1613000,Released,PFMS/CNA Demo,DEMO-PFMS-29572307,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001343-04,W-001343,VN-OD-001,2025-05-15,2025-05-13,2025-05-16,249000,Stage 4,INV-1343-04,1862000,Released,PFMS/CNA Demo,DEMO-PFMS-31203489,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001343-05,W-001343,VN-OD-001,2025-07-13,2025-07-18,2025-07-18,231000,Stage 5,INV-1343-05,2093000,Released,PFMS/CNA Demo,DEMO-PFMS-76520779,IA-OD-006,Odisha Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001343-06,W-001343,VN-OD-001,2025-09-22,2025-09-30,2025-10-01,399000,Stage 6,INV-1343-06,2492000,Released,PFMS/CNA Demo,DEMO-PFMS-82413651,IA-OD-006,Odisha Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001344-01,W-001344,VN-MH-005,2025-12-24,2025-12-22,2025-12-25,540000,Stage 1,INV-1344-01,540000,Released,PFMS/CNA Demo,DEMO-PFMS-39402147,IA-MH-006,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001344-02,W-001344,VN-MH-005,2026-01-07,2026-01-15,2026-01-16,419000,Stage 2,INV-1344-02,959000,Released,PFMS/CNA Demo,DEMO-PFMS-91924635,IA-MH-006,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001344-03,W-001344,VN-MH-005,2026-03-11,2026-03-12,2026-03-14,242000,Stage 3,INV-1344-03,1201000,Released,PFMS/CNA Demo,DEMO-PFMS-24206232,IA-MH-006,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001344-04,W-001344,VN-MH-005,2026-03-09,2026-03-16,2026-03-16,302000,Stage 4,INV-1344-04,1503000,Released,PFMS/CNA Demo,DEMO-PFMS-24781251,IA-MH-006,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001344-05,W-001344,VN-MH-005,2026-05-19,2026-05-25,2026-05-25,240000,Stage 5,INV-1344-05,1743000,Released,PFMS/CNA Demo,DEMO-PFMS-38238313,IA-MH-006,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001344-06,W-001344,VN-MH-005,2026-08-28,2026-08-30,2026-08-30,346000,Stage 6,INV-1344-06,2089000,Released,PFMS/CNA Demo,DEMO-PFMS-51182356,IA-MH-006,Maharashtra Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001348-01,W-001348,VN-OD-003,2025-06-26,2025-06-27,2025-06-27,447000,Stage 1,INV-1348-01,447000,Released,PFMS/CNA Demo,DEMO-PFMS-25676712,IA-OD-003,Odisha Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001348-02,W-001348,VN-OD-003,2025-11-03,2025-11-09,2025-11-11,467000,Stage 2,INV-1348-02,914000,Released,PFMS/CNA Demo,DEMO-PFMS-41822446,IA-OD-003,Odisha Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001348-03,W-001348,VN-OD-003,2025-12-24,2025-12-26,2025-12-28,789000,Stage 3,INV-1348-03,1703000,Released,PFMS/CNA Demo,DEMO-PFMS-91466225,IA-OD-003,Odisha Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001348-04,W-001348,VN-OD-003,2026-03-13,2026-03-19,2026-03-20,1178000,Stage 4,INV-1348-04,2881000,Released,PFMS/CNA Demo,DEMO-PFMS-47088977,IA-OD-003,Odisha Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001349-01,W-001349,VN-MH-002,2025-10-24,2025-11-01,2025-11-02,402000,Stage 1,INV-1349-01,402000,Released,PFMS/CNA Demo,DEMO-PFMS-54174240,IA-MH-006,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001349-02,W-001349,VN-MH-002,2026-03-22,2026-04-01,2026-04-01,903000,Stage 2,INV-1349-02,1305000,Released,PFMS/CNA Demo,DEMO-PFMS-24022770,IA-MH-006,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001349-03,W-001349,VN-MH-002,2026-06-03,2026-06-07,2026-06-10,809000,Stage 3,INV-1349-03,2114000,Released,PFMS/CNA Demo,DEMO-PFMS-76873625,IA-MH-006,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001349-04,W-001349,VN-MH-002,2026-06-13,2026-06-16,2026-06-17,764000,Stage 4,INV-1349-04,2878000,Released,PFMS/CNA Demo,DEMO-PFMS-34866211,IA-MH-006,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001349-05,W-001349,VN-MH-002,2026-07-06,2026-07-07,2026-07-09,415000,Stage 5,INV-1349-05,3293000,Released,PFMS/CNA Demo,DEMO-PFMS-90368980,IA-MH-006,Maharashtra Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001350-01,W-001350,VN-KA-004,2024-10-13,2024-10-17,2024-10-19,789000,Stage 1,INV-1350-01,789000,Released,PFMS/CNA Demo,DEMO-PFMS-68539510,IA-KA-004,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001350-02,W-001350,VN-KA-004,2024-11-02,2024-11-02,2024-11-03,714000,Stage 2,INV-1350-02,1503000,Released,PFMS/CNA Demo,DEMO-PFMS-60697340,IA-KA-004,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001350-03,W-001350,VN-KA-004,2025-05-05,2025-05-09,2025-05-12,638000,Stage 3,INV-1350-03,2141000,Released,PFMS/CNA Demo,DEMO-PFMS-75444978,IA-KA-004,Karnataka Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001351-01,W-001351,VN-RJ-006,2026-08-17,2026-08-20,2026-08-21,230000,Stage 1,INV-1351-01,230000,Released,PFMS/CNA Demo,DEMO-PFMS-69150153,IA-RJ-005,Rajasthan Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001351-02,W-001351,VN-RJ-006,2026-08-15,2026-08-20,2026-08-21,212000,Stage 2,INV-1351-02,442000,Released,PFMS/CNA Demo,DEMO-PFMS-41070684,IA-RJ-005,Rajasthan Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001352-01,W-001352,VN-RJ-005,2026-01-11,2026-01-18,2026-01-21,647000,Stage 1,INV-1352-01,647000,Released,PFMS/CNA Demo,DEMO-PFMS-59098818,IA-RJ-002,Rajasthan Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001352-02,W-001352,VN-RJ-005,2026-04-02,2026-04-09,2026-04-10,648000,Stage 2,INV-1352-02,1295000,Released,PFMS/CNA Demo,DEMO-PFMS-47884930,IA-RJ-002,Rajasthan Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001353-01,W-001353,VN-KA-005,2025-12-24,2025-12-29,2026-01-01,2708000,Stage 1,INV-1353-01,2708000,Released,PFMS/CNA Demo,DEMO-PFMS-25732869,IA-KA-003,Karnataka Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001354-01,W-001354,VN-TS-008,2024-01-11,2024-01-19,2024-01-19,1059000,Stage 1,INV-1354-01,1059000,Released,PFMS/CNA Demo,DEMO-PFMS-83569460,IA-TS-006,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001354-02,W-001354,VN-TS-008,2024-01-22,2024-01-29,2024-02-01,654000,Stage 2,INV-1354-02,1713000,Released,PFMS/CNA Demo,DEMO-PFMS-56391164,IA-TS-006,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001354-03,W-001354,VN-TS-008,2024-08-19,2024-08-22,2024-08-23,758000,Stage 3,INV-1354-03,2471000,Released,PFMS/CNA Demo,DEMO-PFMS-47022065,IA-TS-006,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001354-04,W-001354,VN-TS-008,2024-08-29,2024-09-05,2024-09-07,550000,Stage 4,INV-1354-04,3021000,Released,PFMS/CNA Demo,DEMO-PFMS-63196721,IA-TS-006,Telangana Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001354-05,W-001354,VN-TS-008,2024-10-10,2024-10-14,2024-10-16,748000,Stage 5,INV-1354-05,3769000,Released,PFMS/CNA Demo,DEMO-PFMS-88364453,IA-TS-006,Telangana Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-001355-01,W-001355,VN-OD-007,2024-04-05,2024-04-07,2024-04-09,194000,Stage 1,INV-1355-01,194000,Released,PFMS/CNA Demo,DEMO-PFMS-89684308,IA-OD-005,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001355-02,W-001355,VN-OD-007,2024-04-13,2024-04-19,2024-04-21,194000,Stage 2,INV-1355-02,388000,Released,PFMS/CNA Demo,DEMO-PFMS-99374844,IA-OD-005,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001355-03,W-001355,VN-OD-007,2024-11-17,2024-11-17,2024-11-18,189000,Stage 3,INV-1355-03,577000,Released,PFMS/CNA Demo,DEMO-PFMS-32371583,IA-OD-005,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001355-04,W-001355,VN-OD-007,2024-12-16,2024-12-17,2024-12-19,139000,Stage 4,INV-1355-04,716000,Released,PFMS/CNA Demo,DEMO-PFMS-55838611,IA-OD-005,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-001355-05,W-001355,VN-OD-007,2025-01-09,2025-01-15,2025-01-18,232000,Stage 5,INV-1355-05,948000,Released,PFMS/CNA Demo,DEMO-PFMS-47178797,IA-OD-005,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
