progress_id,work_id,report_date,physical_progress_pct,financial_progress_pct,expected_progress_pct_by_date,execution_stage,reported_status,reported_by_agency_id,photo_reference,geo_latitude,geo_longitude,remarks,source_type,synthetic_marker
PR-W-001181-05,W-001181,2026-08-31,100.0,92.0,100.0,Completed,Completed,IA-MH-004,demo://photos/W-001181/5,18.848475,75.326351,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001182-01,W-001182,2024-10-12,16.5,10.7,61.0,Execution,Ongoing,IA-AP-006,demo://photos/W-001182/1,16.974852,80.597637,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001182-02,W-001182,2025-04-02,32.0,103.1,100.0,Execution,Ongoing,IA-AP-006,demo://photos/W-001182/2,16.974852,80.597637,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001182-03,W-001182,2025-09-21,58.4,103.1,100.0,Execution,Ongoing,IA-AP-006,demo://photos/W-001182/3,16.974852,80.597637,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001182-04,W-001182,2026-03-12,75.8,103.1,100.0,Finishing,Ongoing,IA-AP-006,demo://photos/W-001182/4,16.974852,80.597637,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001182-05,W-001182,2026-08-31,100.0,103.1,100.0,Completed,Completed,IA-AP-006,demo://photos/W-001182/5,16.974852,80.597637,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001183-01,W-001183,2026-07-19,8.3,0.0,4.7,Execution,Ongoing,IA-AP-005,demo://photos/W-001183/1,15.889333,81.674916,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001183-02,W-001183,2026-07-30,5.1,0.0,9.8,Execution,Ongoing,IA-AP-005,demo://photos/W-001183/2,15.889333,81.674916,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001183-03,W-001183,2026-08-09,3.6,13.5,14.5,Execution,Ongoing,IA-AP-005,demo://photos/W-001183/3,15.889333,81.674916,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001183-04,W-001183,2026-08-20,6.4,13.5,19.6,Execution,Ongoing,IA-AP-005,demo://photos/W-001183/4,15.889333,81.674916,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001183-05,W-001183,2026-08-31,15.8,13.5,24.8,Execution,Ongoing,IA-AP-005,demo://photos/W-001183/5,15.889333,81.674916,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001184-01,W-001184,2024-03-24,20.5,105.4,85.2,Execution,Ongoing,IA-AP-002,demo://photos/W-001184/1,15.945946,80.143794,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001184-02,W-001184,2024-09-18,29.8,105.4,100.0,Execution,Ongoing,IA-AP-002,demo://photos/W-001184/2,15.945946,80.143794,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001184-03,W-001184,2025-03-15,49.3,105.4,100.0,Execution,Ongoing,IA-AP-002,demo://photos/W-001184/3,15.945946,80.143794,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001184-04,W-001184,2025-09-09,69.0,105.4,100.0,Execution,Ongoing,IA-AP-002,demo://photos/W-001184/4,15.945946,80.143794,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001184-05,W-001184,2026-03-06,99.6,105.4,100.0,Finishing,Ongoing,IA-AP-002,demo://photos/W-001184/5,15.945946,80.143794,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001184-06,W-001184,2026-08-31,100.0,105.4,100.0,Completed,Completed,IA-AP-002,demo://photos/W-001184/6,15.945946,80.143794,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001185-01,W-001185,2025-10-29,13.9,0.0,15.2,Execution,Ongoing,IA-RJ-005,demo://photos/W-001185/1,27.263478,73.852842,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001185-02,W-001185,2025-12-19,34.6,30.6,30.4,Execution,Ongoing,IA-RJ-005,demo://photos/W-001185/2,27.263478,73.852842,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001185-03,W-001185,2026-02-08,41.4,67.6,45.5,Execution,Ongoing,IA-RJ-005,demo://photos/W-001185/3,27.263478,73.852842,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001185-04,W-001185,2026-03-31,56.5,91.8,60.7,Execution,Ongoing,IA-RJ-005,demo://photos/W-001185/4,27.263478,73.852842,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001185-05,W-001185,2026-05-21,72.3,91.8,75.9,Execution,Ongoing,IA-RJ-005,demo://photos/W-001185/5,27.263478,73.852842,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001185-06,W-001185,2026-07-11,89.3,91.8,91.1,Finishing,Ongoing,IA-RJ-005,demo://photos/W-001185/6,27.263478,73.852842,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001185-07,W-001185,2026-08-31,100.0,101.9,100.0,Completed,Completed,IA-RJ-005,demo://photos/W-001185/7,27.263478,73.852842,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001186-01,W-001186,2025-02-16,33.9,82.8,100.0,Execution,Ongoing,IA-KA-001,demo://photos/W-001186/1,14.773344,75.319492,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001186-02,W-001186,2025-11-23,58.0,82.8,100.0,Execution,Ongoing,IA-KA-001,demo://photos/W-001186/2,14.773344,75.319492,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001186-03,W-001186,2026-08-31,92.7,82.8,100.0,Finishing,Ongoing,IA-KA-001,demo://photos/W-001186/3,14.773344,75.319492,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001188-01,W-001188,2026-01-11,18.8,0.0,21.3,Execution,Ongoing,IA-TS-003,demo://photos/W-001188/1,17.586868,79.544648,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001188-02,W-001188,2026-03-10,44.7,0.0,42.9,Execution,Ongoing,IA-TS-003,demo://photos/W-001188/2,17.586868,79.544648,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001188-03,W-001188,2026-05-07,61.0,50.6,64.6,Execution,Ongoing,IA-TS-003,demo://photos/W-001188/3,17.586868,79.544648,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001188-04,W-001188,2026-07-04,81.6,95.2,86.2,Finishing,Ongoing,IA-TS-003,demo://photos/W-001188/4,17.586868,79.544648,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001188-05,W-001188,2026-08-31,100.0,95.2,100.0,Completed,Completed,IA-TS-003,demo://photos/W-001188/5,17.586868,79.544648,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001189-01,W-001189,2026-01-27,19.6,28.5,28.3,Execution,Ongoing,IA-KA-005,demo://photos/W-001189/1,15.517733,75.764583,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001189-02,W-001189,2026-04-09,55.9,68.5,57.0,Execution,Ongoing,IA-KA-005,demo://photos/W-001189/2,15.517733,75.764583,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001189-03,W-001189,2026-06-20,66.1,87.1,85.7,Execution,Ongoing,IA-KA-005,demo://photos/W-001189/3,15.517733,75.764583,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001189-04,W-001189,2026-08-31,100.0,100.9,100.0,Completed,Completed,IA-KA-005,demo://photos/W-001189/4,15.517733,75.764583,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001190-01,W-001190,2025-03-01,25.7,46.4,44.9,Execution,Ongoing,IA-OD-005,demo://photos/W-001190/1,21.13707,83.540098,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001190-02,W-001190,2025-07-16,38.8,46.4,90.1,Execution,Ongoing,IA-OD-005,demo://photos/W-001190/2,21.13707,83.540098,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001190-03,W-001190,2025-11-30,54.2,97.4,100.0,Execution,Ongoing,IA-OD-005,demo://photos/W-001190/3,21.13707,83.540098,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001190-04,W-001190,2026-04-16,73.6,97.4,100.0,Execution,Ongoing,IA-OD-005,demo://photos/W-001190/4,21.13707,83.540098,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001190-05,W-001190,2026-08-31,100.0,97.4,100.0,Completed,Completed,IA-OD-005,demo://photos/W-001190/5,21.13707,83.540098,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001191-01,W-001191,2024-02-10,7.7,33.0,51.6,Execution,Ongoing,IA-RJ-003,demo://photos/W-001191/1,26.324596,73.680849,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001191-02,W-001191,2024-06-22,26.8,106.1,100.0,Execution,Ongoing,IA-RJ-003,demo://photos/W-001191/2,26.324596,73.680849,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001191-03,W-001191,2024-11-02,37.8,106.1,100.0,Execution,Ongoing,IA-RJ-003,demo://photos/W-001191/3,26.324596,73.680849,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001191-04,W-001191,2025-03-16,52.6,106.1,100.0,Execution,Ongoing,IA-RJ-003,demo://photos/W-001191/4,26.324596,73.680849,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001191-05,W-001191,2025-07-27,60.1,106.1,100.0,Execution,Ongoing,IA-RJ-003,demo://photos/W-001191/5,26.324596,73.680849,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001191-06,W-001191,2025-12-07,82.1,106.1,100.0,Finishing,Ongoing,IA-RJ-003,demo://photos/W-001191/6,26.324596,73.680849,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001191-07,W-001191,2026-04-19,89.1,106.1,100.0,Finishing,Ongoing,IA-RJ-003,demo://photos/W-001191/7,26.324596,73.680849,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001191-08,W-001191,2026-08-31,100.0,106.1,100.0,Completed,Completed,IA-RJ-003,demo://photos/W-001191/8,26.324596,73.680849,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001192-01,W-001192,2025-01-22,13.1,0.0,57.6,Execution,Ongoing,IA-AP-003,demo://photos/W-001192/1,16.990916,81.567366,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001192-02,W-001192,2025-05-19,32.0,36.7,100.0,Execution,Ongoing,IA-AP-003,demo://photos/W-001192/2,16.990916,81.567366,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001192-03,W-001192,2025-09-13,46.9,96.4,100.0,Execution,Ongoing,IA-AP-003,demo://photos/W-001192/3,16.990916,81.567366,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001192-04,W-001192,2026-01-08,64.2,96.4,100.0,Execution,Ongoing,IA-AP-003,demo://photos/W-001192/4,16.990916,81.567366,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001192-05,W-001192,2026-05-05,88.8,96.4,100.0,Finishing,Ongoing,IA-AP-003,demo://photos/W-001192/5,16.990916,81.567366,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001192-06,W-001192,2026-08-31,100.0,96.4,100.0,Completed,Completed,IA-AP-003,demo://photos/W-001192/6,16.990916,81.567366,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001193-01,W-001193,2024-07-09,22.4,81.7,100.0,Execution,Ongoing,IA-AP-001,demo://photos/W-001193/1,17.664486,80.941446,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001193-02,W-001193,2025-03-27,54.2,99.0,100.0,Execution,Ongoing,IA-AP-001,demo://photos/W-001193/2,17.664486,80.941446,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001193-03,W-001193,2025-12-13,83.4,99.0,100.0,Finishing,Ongoing,IA-AP-001,demo://photos/W-001193/3,17.664486,80.941446,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001193-04,W-001193,2026-08-31,100.0,99.0,100.0,Completed,Completed,IA-AP-001,demo://photos/W-001193/4,17.664486,80.941446,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001194-01,W-001194,2025-06-25,8.5,0.0,26.9,Execution,Ongoing,IA-KA-001,demo://photos/W-001194/1,14.565154,75.870487,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001194-02,W-001194,2025-08-26,20.1,95.0,54.2,Execution,Ongoing,IA-KA-001,demo://photos/W-001194/2,14.565154,75.870487,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001194-03,W-001194,2025-10-26,35.7,95.0,81.1,Execution,Ongoing,IA-KA-001,demo://photos/W-001194/3,14.565154,75.870487,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001194-04,W-001194,2025-12-27,47.3,95.0,100.0,Execution,Ongoing,IA-KA-001,demo://photos/W-001194/4,14.565154,75.870487,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001194-05,W-001194,2026-02-27,62.4,95.0,100.0,Execution,Ongoing,IA-KA-001,demo://photos/W-001194/5,14.565154,75.870487,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001194-06,W-001194,2026-04-29,76.1,95.0,100.0,Finishing,Ongoing,IA-KA-001,demo://photos/W-001194/6,14.565154,75.870487,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001194-07,W-001194,2026-06-30,83.0,95.0,100.0,Finishing,Ongoing,IA-KA-001,demo://photos/W-001194/7,14.565154,75.870487,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001194-08,W-001194,2026-08-31,94.6,95.0,100.0,Finishing,Ongoing,IA-KA-001,demo://photos/W-001194/8,14.565154,75.870487,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001195-01,W-001195,2024-08-14,14.9,20.6,40.1,Execution,Ongoing,IA-MH-001,demo://photos/W-001195/1,19.308688,76.576011,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001195-02,W-001195,2024-12-16,22.2,42.9,80.3,Execution,Ongoing,IA-MH-001,demo://photos/W-001195/2,19.308688,76.576011,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001195-03,W-001195,2025-04-20,44.4,72.6,100.0,Execution,Ongoing,IA-MH-001,demo://photos/W-001195/3,19.308688,76.576011,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001195-04,W-001195,2025-08-22,57.8,91.8,100.0,Execution,Ongoing,IA-MH-001,demo://photos/W-001195/4,19.308688,76.576011,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001195-05,W-001195,2025-12-25,63.8,91.8,100.0,Execution,Ongoing,IA-MH-001,demo://photos/W-001195/5,19.308688,76.576011,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001195-06,W-001195,2026-04-28,81.7,91.8,100.0,Finishing,Ongoing,IA-MH-001,demo://photos/W-001195/6,19.308688,76.576011,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001195-07,W-001195,2026-08-31,100.0,91.8,100.0,Completed,Completed,IA-MH-001,demo://photos/W-001195/7,19.308688,76.576011,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001196-01,W-001196,2026-02-12,11.2,43.7,8.6,Execution,Ongoing,IA-KA-001,demo://photos/W-001196/1,15.106975,75.779038,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001196-02,W-001196,2026-03-13,12.7,43.7,17.4,Execution,Ongoing,IA-KA-001,demo://photos/W-001196/2,15.106975,75.779038,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001196-03,W-001196,2026-04-10,13.8,43.7,26.0,Execution,Ongoing,IA-KA-001,demo://photos/W-001196/3,15.106975,75.779038,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001196-04,W-001196,2026-05-09,19.9,43.7,34.9,Execution,Ongoing,IA-KA-001,demo://photos/W-001196/4,15.106975,75.779038,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001196-05,W-001196,2026-06-06,28.2,43.7,43.4,Execution,Ongoing,IA-KA-001,demo://photos/W-001196/5,15.106975,75.779038,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001196-06,W-001196,2026-07-05,37.3,43.7,52.3,Execution,Ongoing,IA-KA-001,demo://photos/W-001196/6,15.106975,75.779038,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001196-07,W-001196,2026-08-02,40.0,43.7,60.9,Execution,Ongoing,IA-KA-001,demo://photos/W-001196/7,15.106975,75.779038,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001196-08,W-001196,2026-08-31,43.9,43.7,69.7,Execution,Ongoing,IA-KA-001,demo://photos/W-001196/8,15.106975,75.779038,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001197-01,W-001197,2025-01-03,12.2,0.0,29.4,Execution,Ongoing,IA-TS-005,demo://photos/W-001197/1,17.356377,80.425869,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001197-02,W-001197,2025-04-14,23.9,58.0,59.1,Execution,Ongoing,IA-TS-005,demo://photos/W-001197/2,17.356377,80.425869,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001197-03,W-001197,2025-07-24,35.8,58.0,88.8,Execution,Ongoing,IA-TS-005,demo://photos/W-001197/3,17.356377,80.425869,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001197-04,W-001197,2025-11-01,53.3,73.5,100.0,Execution,Ongoing,IA-TS-005,demo://photos/W-001197/4,17.356377,80.425869,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001197-05,W-001197,2026-02-10,71.1,104.0,100.0,Execution,Ongoing,IA-TS-005,demo://photos/W-001197/5,17.356377,80.425869,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001197-06,W-001197,2026-05-22,87.3,104.0,100.0,Finishing,Ongoing,IA-TS-005,demo://photos/W-001197/6,17.356377,80.425869,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001197-07,W-001197,2026-08-31,100.0,104.0,100.0,Completed,Completed,IA-TS-005,demo://photos/W-001197/7,17.356377,80.425869,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001198-01,W-001198,2025-12-09,38.6,33.3,69.5,Execution,Ongoing,IA-TS-006,demo://photos/W-001198/1,17.605186,79.893579,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001198-02,W-001198,2026-04-20,69.6,83.3,100.0,Execution,Ongoing,IA-TS-006,demo://photos/W-001198/2,17.605186,79.893579,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001198-03,W-001198,2026-08-31,100.0,106.1,100.0,Completed,Completed,IA-TS-006,demo://photos/W-001198/3,17.605186,79.893579,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001199-01,W-001199,2025-10-17,19.8,0.0,15.3,Execution,Ongoing,IA-RJ-002,demo://photos/W-001199/1,27.346432,75.505159,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001199-02,W-001199,2025-12-09,27.7,0.0,30.6,Execution,Ongoing,IA-RJ-002,demo://photos/W-001199/2,27.346432,75.505159,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001199-03,W-001199,2026-01-31,43.3,0.0,46.0,Execution,Ongoing,IA-RJ-002,demo://photos/W-001199/3,27.346432,75.505159,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001199-04,W-001199,2026-03-25,54.0,60.1,61.3,Execution,Ongoing,IA-RJ-002,demo://photos/W-001199/4,27.346432,75.505159,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001199-05,W-001199,2026-05-17,74.0,60.1,76.6,Execution,Ongoing,IA-RJ-002,demo://photos/W-001199/5,27.346432,75.505159,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001199-06,W-001199,2026-07-09,80.9,60.1,91.9,Finishing,Ongoing,IA-RJ-002,demo://photos/W-001199/6,27.346432,75.505159,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001199-07,W-001199,2026-08-31,100.0,105.0,100.0,Completed,Completed,IA-RJ-002,demo://photos/W-001199/7,27.346432,75.505159,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001200-01,W-001200,2024-12-21,31.0,95.7,100.0,Execution,Ongoing,IA-AP-005,demo://photos/W-001200/1,16.365138,81.644287,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001200-02,W-001200,2025-10-26,65.6,95.7,100.0,Execution,Ongoing,IA-AP-005,demo://photos/W-001200/2,16.365138,81.644287,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001200-03,W-001200,2026-08-31,100.0,95.7,100.0,Completed,Completed,IA-AP-005,demo://photos/W-001200/3,16.365138,81.644287,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001201-01,W-001201,2024-08-03,41.9,101.3,100.0,Execution,Ongoing,IA-KA-004,demo://photos/W-001201/1,14.485259,75.251815,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
